Sport,ns1:Id,StartTime,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:MaximumSpeed,ns1:Calories,ns1:Value,ns1:Value2,ns1:Intensity,ns1:TriggerMethod,ns1:Time,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:AltitudeMeters,ns1:DistanceMeters3,ns1:Value4,ns2:Speed,ns2:AvgSpeed,ns1:Name,ns1:UnitId,ns1:ProductID,ns1:VersionMajor,ns1:VersionMinor,ns1:BuildMajor,ns1:BuildMinor,ns1:Name5,ns1:VersionMajor6,ns1:VersionMinor7,ns1:BuildMajor8,ns1:BuildMinor9,ns1:LangID,ns1:PartNumber
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:22.000Z,46.22713619,14.59872991,463.6000061,4950.109863,151,7.165999889,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:23.000Z,46.22707902,14.59879219,463.6000061,4957.919922,151,7.196000099,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:24.000Z,46.22702999,14.59886553,463.3999939,4965.720215,152,7.199999809,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:25.000Z,46.22699085,14.59896938,463.3999939,4974.669922,152,7.157999992,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:26.000Z,46.22696268,14.59902663,463.6000061,4980.060059,153,6.985000134,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:27.000Z,46.22692019,14.59909762,463.3999939,4987.25,153,6.912000179,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:28.000Z,46.22689521,14.59914121,463.3999939,4991.569824,153,6.78000021,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:29.000Z,46.22687694,14.59920625,463.3999939,4996.779785,153,6.65500021,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:30.000Z,46.22683268,14.5992583,463.2000122,5003.120117,153,6.653999805,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:31.000Z,46.22678272,14.59929359,463.2000122,5009.27002,153,6.65899992,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:32.000Z,46.22673872,14.59933148,463.2000122,5014.970215,153,6.620999813,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:33.000Z,46.22668994,14.59937339,463,5021.259766,153,6.681000233,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:34.000Z,46.22665599,14.59941505,463,5026.200195,153,6.393000126,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:35.000Z,46.2266202,14.59945779,463,5031.359863,153,6.242000103,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:36.000Z,46.22659782,14.599494,463,5035.100098,153,5.927999973,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:37.000Z,46.22657502,14.59951798,463,5038.200195,153,5.550000191,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:38.000Z,46.22655993,14.5995422,463,5040.709961,154,5.258999825,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:39.000Z,46.22654761,14.59958897,463,5044.560059,155,4.995999813,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:40.000Z,46.22654233,14.5996168,463,5046.759766,155,4.758999825,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:41.000Z,46.22652993,14.59964731,463,5049.490234,155,4.551000118,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:42.000Z,46.22649464,14.59966432,463,5053.370117,156,4.339000225,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:43.000Z,46.22645608,14.59967698,463,5057.720215,156,4.168000221,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:44.000Z,46.22643027,14.59970531,463,5061.319824,156,3.976999998,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:45.000Z,46.22641476,14.59975778,463,5065.660156,156,3.811000109,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:46.000Z,46.22640319,14.59982417,463,5070.870117,158,3.799999952,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:47.000Z,46.22637947,14.59987588,463,5075.569824,159,3.717000008,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:48.000Z,46.22634586,14.59994931,463,5082.27002,159,3.885999918,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:49.000Z,46.22630487,14.60002843,463,5089.879883,160,4.222000122,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:50.000Z,46.22625542,14.60008669,463,5096.97998,160,4.568999767,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:51.000Z,46.22622751,14.60012399,463,5101.209961,160,4.676000118,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:52.000Z,46.22619976,14.60017998,463,5106.509766,161,4.928999901,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:53.000Z,46.22617814,14.60021828,463,5110.319824,161,5.046000004,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:54.000Z,46.22615752,14.60025575,463,5113.959961,161,5.072999954,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:55.000Z,46.2261312,14.60029137,463,5117.950195,161,5.087999821,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:56.000Z,46.22611385,14.60032926,462.7999878,5121.439941,161,5.070000172,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:57.000Z,46.2260975,14.60034954,462.7999878,5123.839844,161,4.915999889,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:58.000Z,46.22607429,14.60036069,462.7999878,5126.560059,161,4.701000214,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:23:59.000Z,46.22605593,14.60036153,462.7999878,5128.589844,161,4.498000145,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:00.000Z,46.22603288,14.6003601,462.7999878,5131.149902,161,4.193999767,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:01.000Z,46.22601494,14.60036254,462.7999878,5133.140137,161,3.743000031,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:02.000Z,46.22600178,14.60036614,463,5134.620117,161,3.308000088,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:03.000Z,46.22599139,14.60037385,463.2000122,5135.919922,161,3.019999981,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:04.000Z,46.22598058,14.60038064,463.2000122,5137.220215,161,2.635999918,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:05.000Z,46.22596247,14.60039405,463.3999939,5139.490234,161,2.464999914,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:06.000Z,46.2259494,14.60040662,463.6000061,5141.200195,161,2.295000076,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:07.000Z,46.22592852,14.60042758,463.6000061,5144.029785,156,2.13499999,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:08.000Z,46.22591302,14.60043286,464,5145.790039,158,2.015000105,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:09.000Z,46.22590606,14.6004394,464,5146.709961,159,1.925999999,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:10.000Z,46.22589667,14.60044929,464.2000122,5148.009766,160,1.822999954,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:11.000Z,46.22588335,14.60046178,464.3999939,5149.77002,161,1.773000002,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:12.000Z,46.22586071,14.60047821,464.6000061,5152.589844,164,1.792999983,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:13.000Z,46.22585284,14.60048684,464.7999878,5153.689941,166,1.738000035,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:14.000Z,46.22584831,14.60049916,465.2000122,5154.740234,167,1.703999996,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:15.000Z,46.22584102,14.60051668,465.2000122,5156.319824,169,1.700999975,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:16.000Z,46.22583062,14.6005285,465.6000061,5157.790039,169,1.743999958,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:17.000Z,46.22581612,14.60053948,465.7999878,5159.600098,171,1.69599998,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:18.000Z,46.22580447,14.60054342,466,5160.919922,171,1.654999971,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:19.000Z,46.22579399,14.60055138,466.2000122,5162.22998,172,1.572000027,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:20.000Z,46.22577849,14.60056865,466.3999939,5164.279785,173,1.56400001,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:21.000Z,46.22576348,14.60057284,466.7999878,5165.919922,173,1.618000031,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:22.000Z,46.22574706,14.60056689,467.2000122,5167.790039,173,1.651000023,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:23.000Z,46.22572526,14.60057275,467.6000061,5170.180176,173,1.710000038,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:24.000Z,46.22571361,14.60056814,468,5171.470215,173,1.626999974,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:25.000Z,46.22569676,14.60057301,468.3999939,5173.359863,172,1.682999969,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:26.000Z,46.22569417,14.6005839,468.6000061,5174.209961,172,1.644000053,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:27.000Z,46.22568352,14.60060201,469,5176.040039,172,1.667000055,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:28.000Z,46.22567296,14.60061416,469.6000061,5177.47998,171,1.667999983,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:29.000Z,46.22566072,14.60063092,470,5179.339844,170,1.669999957,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:30.000Z,46.2256505,14.6006419,470.3999939,5180.75,170,1.672000051,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:31.000Z,46.22563994,14.60065062,470.7999878,5182.100098,170,1.672000051,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:32.000Z,46.2256303,14.60065406,471.2000122,5183.200195,170,1.595999956,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:33.000Z,46.22562485,14.60065506,471.6000061,5183.810059,169,1.529999971,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:34.000Z,46.22561026,14.60066621,472,5185.640137,169,1.513000011,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:35.000Z,46.22559937,14.60067216,472.3999939,5186.919922,169,1.447999954,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:36.000Z,46.22558185,14.6006782,472.7999878,5188.879883,169,1.475000024,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:37.000Z,46.2255655,14.6006792,473.2000122,5190.680176,169,1.445000052,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
Biking,2012-06-23T08:53:52.000Z,2012-06-23T08:53:52.000Z,3240,8869.41,11.46500015,374,118,173,Active,Manual,2012-06-23T09:24:38.000Z,46.22554522,14.60068256,473.6000061,5192.950195,167,1.547000051,3.062000036,Garmin Forerunner 310XT,3835695422,1018,4,20,0,0,Garmin Connect API,17,20,0,0,en,006-D2449-00
