step,distance,enhanced_speed,cadence,grade,max_heart_rate_perct,power
3969,28.62984,16.4376,68,2.7,0.6394,2.4189
3970,28.63463,17.0676,68,2.65,0.6447,2.6081
3971,28.63868,15.2424,68,2.72,0.6447,2.8243
3972,28.64302,15.5448,68,2.87,0.6447,2.7568
3973,28.64701,14.5908,68,3.06,0.6447,2.8243
3974,28.65145,15.822,67,3.27,0.6447,2.7973
3975,28.6556,15.0516,68,3.43,0.6447,2.8784
3976,28.6598,15.1128,68,3.45,0.6447,3.1081
3977,28.66431,15.9048,69,3.46,0.6447,2.9189
3978,28.66935,17.6004,67,3.36,0.65,2.5676
3979,28.67434,17.8812,67,3.28,0.6553,2.6622
3980,28.67928,18.4752,67,3.23,0.6553,3.1622
3981,28.68451,18.0288,67,3.18,0.6553,3.1757
3982,28.68931,17.5572,66,3.14,0.65,3.1351
3983,28.69396,17.6832,67,3.14,0.65,3.1081
3984,28.69889,16.9092,67,3.18,0.65,2.8649
3985,28.70329,16.056,67,3.24,0.6447,2.7432
3986,28.70793,16.6716,66,3.34,0.65,2.6622
3987,28.71222,15.6996,67,3.43,0.65,2.9189
3988,28.71704,16.9092,66,3.44,0.6447,2.8784
3989,28.72155,16.4484,64,3.46,0.6447,2.1081
3990,28.72598,16.038,64,3.43,0.6447,2.3784
3991,28.73031,15.7392,66,3.27,0.6447,2.6757
3992,28.73473,15.9336,65,3.06,0.6447,2.4054
3993,28.73967,17.244,66,2.85,0.6394,2.2838
3994,28.74432,17.208,67,2.65,0.6447,2.2432
3995,28.7487,15.7716,67,2.5,0.6447,2.1081
3996,28.75349,17.0892,68,2.4,0.6447,2.1216
3997,28.75844,17.946,68,2.35,0.6447,2.2838
3998,28.76191,17.3376,68,2.34,0.6447,2.2162
3999,28.76785,16.5816,67,2.37,0.6394,2.1486
4000,28.77235,16.1964,66,2.41,0.6394,2.2973
4001,28.77663,15.8148,66,2.39,0.6394,2.1486
4002,28.78079,15.0624,66,2.37,0.6394,2.2703
4003,28.78472,14.4,66,2.3,0.6394,2.3108
4004,28.78809,12.6828,68,2.24,0.6394,2.3649
4005,28.79222,14.3856,69,2.21,0.6447,2.5135
4006,28.79647,15.0084,69,2.22,0.6447,2.5541
4007,28.80112,16.272,68,2.26,0.6447,2.3514
4008,28.80564,16.2288,68,2.35,0.6447,2.2432
4009,28.80985,15.4332,68,2.46,0.6447,2.2568
4010,28.81426,15.804,68,2.59,0.65,2.5541
4011,28.81895,16.5708,69,2.7,0.6447,2.6216
4012,28.82324,15.7644,69,2.76,0.6447,2.6622
4013,28.82732,15.3108,70,2.73,0.65,2.6216
4014,28.83187,15.714,70,2.68,0.65,2.6486
4015,28.83639,16.164,70,2.57,0.6553,2.7703
4016,28.84116,17.1396,70,2.52,0.6553,2.8243
4017,28.84677,19.188,69,2.51,0.6605,2.8514
4018,28.85252,20.2824,69,2.55,0.6605,2.6622
4019,28.85703,17.262,69,2.62,0.6605,2.7297
4020,28.86183,17.3484,69,2.69,0.6605,2.6486
4021,28.86717,18.6876,69,2.75,0.6658,2.5946
4022,28.87208,17.9856,70,2.81,0.6658,2.5676
4023,28.87693,17.5572,70,2.86,0.6605,2.5676
4024,28.88168,17.2224,70,2.9,0.6605,2.6216
4025,28.88639,17.0424,70,2.88,0.6605,2.5946
4026,28.89112,17.01,70,2.85,0.6553,2.3378
4027,28.89525,15.6096,70,2.75,0.6553,2.3108
4028,28.89977,15.7716,69,2.64,0.65,2.1486
4029,28.90416,15.9048,69,2.55,0.65,2.1622
4030,28.90839,15.6384,70,2.5,0.65,2.6216
4031,28.91293,15.9264,70,2.48,0.65,2.5946
4032,28.91711,15.7284,69,2.49,0.6447,2.2162
4033,28.92178,16.146,69,2.54,0.6447,2.0946
4034,28.92619,16.0596,68,2.63,0.6447,2.1757
4035,28.93047,15.4908,67,2.77,0.6394,2.2162
4036,28.93433,14.166,66,2.89,0.6394,2.0405
4037,28.93806,13.6368,65,2.92,0.6394,2.027
4038,28.94203,14.0544,63,2.94,0.6394,2.1892
4039,28.94609,14.5224,62,2.9,0.6394,2.0811
4040,28.95036,15.228,62,2.91,0.6394,2.0135
4041,28.95487,15.9552,61,2.92,0.6394,2.0811
4042,28.95864,14.1984,61,2.93,0.6394,2.2027
4043,28.96272,14.9292,60,2.95,0.6447,2.1216
4044,28.96682,14.4396,62,2.95,0.6447,2
4045,28.97063,13.8348,63,2.97,0.6447,1.8243
4046,28.97415,12.9744,63,3.04,0.6447,2.0541
4047,28.97824,14.2992,64,3.14,0.6447,2.4054
4048,28.98187,13.3812,63,3.25,0.6394,2.1081
4049,28.98532,12.6612,64,3.27,0.6394,2.2027
4050,28.9885,11.7684,64,3.27,0.6394,2.2568
4051,28.9919,12.096,64,3.16,0.6394,2.1081
4052,28.99515,11.7936,63,3.08,0.6394,2.0811
4053,28.99874,12.6648,63,3.05,0.6394,2.2027
4054,29.00245,13.14,65,3.07,0.6447,2.6081
4055,29.00671,14.8176,69,3.16,0.6447,3.2027
4056,29.01171,17.1036,71,3.29,0.6447,2.7568
4057,29.01617,16.4124,70,3.41,0.65,2.0811
4058,29.01981,15.8688,70,3.47,0.6447,2.1622
4059,29.02508,16.2792,70,3.44,0.6447,2.2432
4060,29.02941,15.8436,70,3.32,0.6447,2.3108
4061,29.03443,17.4564,70,3.1,0.6447,2.3108
4062,29.03869,15.8868,71,2.89,0.6447,2.3243
4063,29.04302,15.6492,72,2.64,0.6447,2.3784
4064,29.04715,15.0912,72,2.46,0.6447,2.3919
4065,29.05093,14.0328,71,2.34,0.6447,2.2432
4066,29.05462,13.3992,70,2.3,0.6447,2.3919
4067,29.05774,11.8152,70,2.36,0.6447,2.6757
4068,29.06059,10.6272,70,2.54,0.6447,3.0135
4069,29.06359,10.71,70,2.85,0.6447,3.2432
4070,29.06682,11.43,70,3.29,0.6447,2.8649
4071,29.07063,13.158,69,3.84,0.6447,2.7027
4072,29.07347,10.9224,69,4.39,0.6394,2.8108
4073,29.07616,10.0368,70,4.79,0.6394,2.9324
4074,29.07915,10.5876,70,4.98,0.6447,2.9054
4075,29.08219,10.8,70,4.87,0.6447,2.8919
4076,29.08521,11.2248,70,4.7,0.6447,2.9054
4077,29.08924,13.3596,69,4.53,0.6447,2.7162
4078,29.09281,12.834,68,4.42,0.65,2.6081
4079,29.09596,11.7756,70,4.4,0.65,2.7973
4080,29.09897,11.0808,70,4.43,0.65,2.9054
4081,29.10223,11.7468,72,4.46,0.6553,2.973
4082,29.10673,14.8536,73,4.49,0.6553,2.8514
4083,29.11071,14.49,73,4.51,0.6553,2.6081
4084,29.11502,15.2316,74,4.45,0.6553,2.4189
4085,29.11913,14.8896,75,4.19,0.6553,2.4189
4086,29.12412,17.2692,75,3.83,0.6553,2.4595
4087,29.12795,14.8788,75,3.36,0.6658,2.5405
4088,29.132,15.138,76,2.92,0.6658,2.5676
4089,29.13646,15.0228,78,2.58,0.6658,2.8243
4090,29.14087,15.6996,78,2.41,0.6658,2.973
4091,29.14532,15.948,79,2.38,0.6605,3.0541
4092,29.14992,16.3656,78,2.45,0.6605,3.1486
4093,29.15418,15.6852,77,2.61,0.6605,2.7838
4094,29.15806,14.3532,78,2.81,0.6605,2.7703
4095,29.16174,13.5288,77,3.02,0.6605,2.5676
4096,29.16598,14.832,78,3.15,0.6553,2.6622
4097,29.17076,16.704,78,3.16,0.6553,2.6622
4098,29.17441,15.7032,77,3.12,0.6553,2.5135
4099,29.18054,18.5328,76,2.98,0.65,2.3649
4100,29.18677,21.7044,75,2.85,0.6447,2.3919
4101,29.19276,21.5856,76,2.71,0.6447,2.7432
4102,29.19877,21.5388,76,2.56,0.6447,2.7297
4103,29.20368,18.6444,75,2.42,0.6447,2.4865
4104,29.21029,22.5648,75,2.33,0.65,2.5676
4105,29.21517,18.8496,76,2.29,0.65,2.9324
4106,29.21981,17.172,75,2.29,0.65,2.7162
4107,29.22498,18.2916,74,2.33,0.65,2.6081
4108,29.22971,17.316,73,2.4,0.6553,2.7568
4109,29.23505,18.7164,72,2.44,0.6553,2.6486
4110,29.24023,18.6984,72,2.51,0.6553,2.7973
4111,29.24433,15.7788,71,2.5,0.65,2.7973
4112,29.24856,15.642,70,2.51,0.65,2.6892
4113,29.25213,13.284,71,2.53,0.65,2.6486
4114,29.25584,13.3164,71,2.58,0.65,2.6351
4115,29.25982,14.0724,71,2.68,0.6553,2.6622
4116,29.26385,14.4612,71,2.85,0.6553,2.473
4117,29.26874,16.9056,71,3.11,0.65,2.5811
4118,29.27243,15.894,72,3.41,0.65,2.7838
4119,29.27696,14.4036,71,3.68,0.65,2.7838
4120,29.28024,12.5928,72,3.82,0.6553,2.6351
4121,29.28394,13.0752,72,3.75,0.6553,2.8514
4122,29.28873,16.218,70,3.63,0.6553,2.7297
4123,29.29313,15.9336,69,3.44,0.6553,2.6351
4124,29.2974,15.5376,69,3.35,0.6553,2.6081
4125,29.30164,15.372,69,3.33,0.6553,2.8784
4126,29.30653,16.9452,68,3.35,0.6553,2.6081
4127,29.31091,16.0992,68,3.4,0.6553,2.4324
4128,29.3149,14.9076,68,3.43,0.6553,2.6351
4129,29.31863,13.77,69,3.46,0.6605,2.6351
4130,29.32257,14.0148,70,3.5,0.6605,2.5541
4131,29.32658,14.328,72,3.58,0.6605,2.7838
4132,29.32972,12.0456,72,3.67,0.6605,2.6081
4133,29.33323,12.5028,72,3.66,0.6605,2.473
4134,29.33657,12.3264,71,3.67,0.6605,2.2838
4135,29.34179,16.9308,71,3.68,0.6605,2.1351
4136,29.34612,15.894,72,3.58,0.6605,2.2432
4137,29.35154,18.6192,72,3.46,0.6605,2.2838
4138,29.35746,20.6748,72,3.28,0.6553,2.2568
4139,29.36282,19.6308,73,3.06,0.6553,2.2027
4140,29.36814,19.278,73,2.82,0.6553,2.027
4141,29.37287,18.0504,72,2.58,0.6553,2.0135
4142,29.37791,18.0612,72,2.4,0.65,2.1757
4143,29.3829,17.6076,71,2.3,0.65,1.7297
4144,29.38797,18.0756,71,2.29,0.65,1.9189
4145,29.39289,17.8272,71,2.33,0.6553,2.1757
4146,29.39734,16.4808,72,2.34,0.6553,2.4865
4147,29.40143,15.228,72,2.39,0.6553,2.6216
4148,29.40592,15.7968,72,2.47,0.6553,2.5541
4149,29.41055,16.4844,71,2.59,0.6553,2.4324
4150,29.41481,16.2792,71,2.6,0.6553,2.6757
4151,29.41972,17.154,72,2.62,0.65,2.6892
4152,29.42487,18.0936,72,2.65,0.65,2.5135
4153,29.42991,18.09,72,2.68,0.65,2.5
4154,29.43502,18.1872,73,2.73,0.65,2.5946
4155,29.43977,17.514,72,2.78,0.65,2.527
4156,29.44428,16.8084,71,2.84,0.65,2.6216
4157,29.44869,15.9408,71,2.94,0.65,2.9189
4158,29.45308,15.66,71,3.06,0.65,3.0405
4159,29.45697,14.5224,72,3.25,0.65,2.9865
4160,29.46083,14.2056,71,3.37,0.6447,3.1216
4161,29.46459,13.7016,71,3.52,0.6447,3.0135
4162,29.46862,14.0472,71,3.54,0.6394,2.9459
4163,29.47277,14.8428,72,3.56,0.6394,3.1351
4164,29.47672,14.382,74,3.6,0.6394,3.2838
4165,29.48052,13.7304,75,3.65,0.6394,3.0405
4166,29.48396,13.4496,78,3.7,0.6394,3.0811
4167,29.48792,13.2876,80,3.72,0.6394,2.9324
4168,29.49257,15.9048,81,3.72,0.6394,2.6622
4169,29.49786,18.414,84,3.71,0.6394,2.4324
4170,29.50279,18.3636,85,3.66,0.6447,3.5811
4171,29.50853,19.4436,85,3.51,0.6394,3.8784
4172,29.51456,21.0744,90,3.06,0.6394,4.3108
4173,29.52062,21.8772,94,2.56,0.6341,3.7973
4174,29.52649,21.3048,87,2.04,0.6341,2.6757
4175,29.53195,20.0628,81,1.63,0.6394,1.2297
4176,29.53779,20.9736,81,1.32,0.6394,1.0676
4177,29.5436,20.664,81,1,0.6394,1.2027
4178,29.54989,21.582,82,0,0.6394,1.2432
4179,29.55619,22.5108,83,0,0.6447,1.3919
4180,29.56272,23.6088,84,0,0.6394,1.6216
4181,29.56982,24.9264,85,0,0.6394,1.5541
4182,29.57589,23.256,87,0,0.6447,1.6216
4183,29.58196,21.6504,88,0,0.6447,1.6757
4184,29.58805,21.8232,89,0,0.65,1.3649
4185,29.5945,22.9536,88,0,0.65,1.2432
4186,29.60113,23.5224,89,0,0.6553,1.4324
4187,29.60815,24.8832,88,0,0.65,1.4459
4188,29.61465,23.8968,88,0,0.65,1.6757
4189,29.62114,23.2956,87,0,0.65,1.9324
4190,29.62744,22.8492,87,0,0.65,2.0676
4191,29.63406,23.5944,86,0,0.65,2.2703
4192,29.6407,23.7672,84,0,0.65,2.3784
4193,29.64744,24.246,85,0,0.65,2.1081
4194,29.65362,22.608,84,0,0.65,2.0541
4195,29.65979,22.266,82,0,0.65,2.0405
4196,29.66553,21.1464,82,0,0.65,2.473
4197,29.67121,20.772,82,0,0.6447,2.9189
4198,29.67663,20.0664,81,0,0.6447,3.1351
4199,29.6818,18.7524,80,0,0.6447,3.0405
4200,29.68677,17.9892,81,0,0.6447,3.0676
4201,29.69166,17.7516,79,0,0.65,3.1081
4202,29.69643,17.2764,81,0,0.65,3.2568
4203,29.70202,19.4364,81,0,0.65,2.8378
4204,29.70854,22.3992,80,2,0.65,3.2838
4205,29.71582,25.2972,80,2.24,0.6553,3.4189
4206,29.72168,22.1868,80,2.42,0.6553,3.6757
4207,29.72848,23.9544,79,2.6,0.6553,4.027
4208,29.73453,22.7736,79,2.71,0.6553,3.8784
4209,29.74099,22.8528,79,2.74,0.6553,3.4595
4210,29.74813,24.8292,78,2.8,0.6553,3.2297
4211,29.75401,22.2516,77,2.75,0.65,3.0541
4212,29.7613,24.9804,77,2.72,0.65,2.6081
4213,29.76819,24.804,77,2.68,0.6447,2.5946
4214,29.77489,24.2892,79,2.58,0.6447,2.6486
4215,29.78133,23.49,81,2.42,0.6447,2.7297
4216,29.78804,23.9652,82,2.19,0.6447,2.3649
4217,29.79489,24.4908,84,1.92,0.6394,1.6757
4218,29.80123,23.0364,85,1.61,0.6394,1.5541
4219,29.80787,23.688,80,1.3,0.6394,1.3108
4220,29.81479,24.8652,77,0.04,0.6394,1.2297
4221,29.8219,25.4736,78,0,0.6394,1.3784
4222,29.82917,25.902,79,0,0.6394,1.3378
4223,29.83638,26.0244,79,0,0.6394,1.0135
4224,29.84334,25.6104,80,0,0.6394,0.7568
4225,29.8508,26.1432,80,0,0.6394,0.7432
4226,29.858,25.9236,81,0,0.6447,0.8108
4227,29.8659,27.9036,80,0,0.6447,0.8514
4228,29.8738,28.3176,71,0,0.6447,0.6486
4229,29.88184,28.7316,63,-0.9,0.6447,0.3919
4230,29.88987,29.1492,63,-1.11,0.6447,0.2973
4231,29.89839,30.0816,63,-1.35,0.65,0.2162
4232,29.90696,30.5748,0,-1.63,0.65,0
4233,29.91549,30.7116,66,-1.92,0.6605,0.473
4234,29.92482,32.8068,79,-2.23,0.6922,1.2973
4235,29.93397,33.2928,78,-2.38,0.6922,2.1486
4236,29.94402,35.0748,76,-2.52,0.6975,2.0135
4237,29.95392,35.7012,77,-2.62,0.6975,1.7162
4238,29.96252,34.9092,76,-2.67,0.6975,1.3784
4239,29.97308,34.1496,76,-2.66,0.6922,1.8378
4240,29.98257,34.416,76,-2.56,0.6975,3.0946
4241,29.99241,35.1288,78,-2.41,0.6975,5.2973
4242,30.00239,35.766,80,-2.25,0.6975,5.8514
4243,30.01265,37.0188,83,-2.04,0.6975,6.1622
4244,30.02469,41.5476,85,-1.85,0.6975,5.6622
4245,30.03696,43.5924,86,-1.56,0.6975,4.4595
4246,30.04752,39.4632,85,-1.39,0.6975,1.7703
4247,30.0581,38.2932,85,-1.31,0.6975,1.7027
4248,30.06799,36.288,85,-1.23,0.6975,1.1486
4249,30.07834,36.9252,79,-1.21,0.6975,0.5541
4250,30.08811,34.128,82,-1.19,0.6922,0.5811
4251,30.098,34.686,82,-1.16,0.6922,0.6216
4252,30.10793,34.0704,82,-1.11,0.687,0.6081
4253,30.11739,33.2388,0,-1.01,0.687,0
4254,30.12682,32.904,76,-0.86,0.6817,0.1351
4255,30.13603,32.3496,75,-0.71,0.6817,0.4595
4256,30.145,32.0508,74,-0.59,0.6817,0.973
4257,30.15389,31.6836,73,-0.05,0.6817,0.9459
4258,30.16241,31.5828,73,0,0.687,1.1351
4259,30.17121,31.2156,72,0,0.687,1.5541
4260,30.18002,31.2552,72,0,0.687,1.3378
4261,30.18874,30.7404,72,0,0.6817,1.973
4262,30.19732,30.4452,71,-0.39,0.6817,2.1622
4263,30.20579,30.4344,70,-0.51,0.6764,1.9054
4264,30.21409,30.3336,69,-0.59,0.6764,1.8378
4265,30.22266,29.7108,68,-0.67,0.6764,1.6486
4266,30.23078,29.9772,76,-0.7,0.6711,1.4324
4267,30.23887,29.1528,76,-0.71,0.6711,1.3784
4268,30.24691,29.0952,75,-0.72,0.6658,1.4459
4269,30.25495,28.3212,75,-0.77,0.6658,1.3378
4270,30.26269,28.6128,81,-0.81,0.6658,1.0676
4271,30.27082,28.7316,83,-0.87,0.6605,1.1081
4272,30.27895,29.0952,83,-0.91,0.6605,1.1216
4273,30.28703,28.7928,83,-0.98,0.6605,1.4054
4274,30.29509,28.854,83,-1.03,0.6553,1.5405
4275,30.30296,28.9332,83,-1.04,0.6553,1.5541
4276,30.31124,28.8648,84,-1.05,0.6553,1.5541
4277,30.31935,28.9656,86,-1.05,0.65,1.5811
4278,30.32705,28.6488,85,-1.1,0.65,1.527
4279,30.33472,27.2484,85,-1.16,0.6447,1.473
4280,30.34143,25.0776,85,-1.22,0.65,1.5541
4281,30.34778,21.4344,84,-1.26,0.6553,2.0405
4282,30.35332,19.3896,84,-1.21,0.6553,2.1622
4283,30.35937,21.7872,84,-1.13,0.6553,2.473
4284,30.36571,21.1176,85,-1,0.6553,3.0405
4285,30.37296,23.9832,85,-0.11,0.6658,2.7838
4286,30.38,23.1804,86,0,0.6658,1.9054
4287,30.38758,25.0776,88,0,0.6658,1.7432
4288,30.3963,29.3472,89,0,0.6658,1.6081
4289,30.4054,29.34,83,-0.58,0.6605,1.3514
4290,30.41443,29.7144,83,-0.85,0.6605,1.3243
4291,30.42365,29.52,82,-1.16,0.6605,1.1081
4292,30.43189,27.1368,77,-1.51,0.6553,0.8649
4293,30.44071,30.3768,78,-1.86,0.6553,0.8649
4294,30.4505,33.948,79,-2.23,0.6553,0.8649
4295,30.45951,33.2028,81,-2.61,0.6553,0.7703
4296,30.47023,37.3212,82,-2.82,0.6553,0.6351
4297,30.48355,45.6084,84,-2.96,0.6553,0.6351
4298,30.49706,47.1204,85,-3.07,0.6553,0.7027
4299,30.51052,46.8432,84,-3.13,0.6553,0.8514
4300,30.5235,47.0124,81,-3.17,0.6553,0.8378
4301,30.53629,46.1844,87,-3.25,0.6553,0.6081
4302,30.5487,45.2376,87,-3.38,0.6553,0.7027
4303,30.56016,42.1596,87,-3.56,0.6553,0.6486
4304,30.57151,41.0328,0,-3.79,0.6553,0
4305,30.58355,42.912,0,-4.04,0.6553,0
4306,30.5956,43.2936,0,-4.13,0.6553,0
4307,30.60712,41.832,0,-4.12,0.65,0
4308,30.61844,41.1156,82,-3.9,0.65,0.3243
4309,30.6297,40.662,82,-3.56,0.65,0.6081
4310,30.64057,39.5352,82,-3.15,0.6447,0.6081
4311,30.65097,38.0124,0,-2.76,0.6447,0
4312,30.66097,36.3672,0,-2.45,0.6394,0
4313,30.67103,36.27,0,-2.29,0.6394,0
4314,30.67983,33.228,0,-2.26,0.6394,0
4315,30.69055,36.8064,0,-2.29,0.6394,0
4316,30.70001,34.7076,22,-2.33,0.6394,0.2703
4317,30.70945,34.1892,75,-2.35,0.6394,1.2973
4318,30.71918,32.9004,86,-2.19,0.6394,4.3784
4319,30.72823,31.194,89,-1.94,0.6394,4.2432
4320,30.7373,31.2372,93,-1.63,0.6447,3.6757
4321,30.74639,31.3416,93,-1.27,0.6447,3.6081
4322,30.7556,30.8916,91,-0.14,0.6447,3.0946
4323,30.76449,29.9736,90,0,0.6447,3.3108
4324,30.7729,28.7712,87,0,0.6447,3.9865
4325,30.78104,29.124,92,0,0.65,4.1351
4326,30.78921,27.6444,92,0.51,0.65,4.5
4327,30.79707,26.5536,91,0.94,0.65,4.4054
4328,30.80462,26.8884,89,1.36,0.65,4.5541
4329,30.81239,26.3664,89,1.8,0.6447,4.8649
4330,30.81954,25.7112,87,2.23,0.6447,4.6351
4331,30.8268,25.7148,97,2.61,0.6394,4.2297
4332,30.83422,25.8624,96,2.78,0.6394,4.2297
4333,30.84165,26.4996,95,2.85,0.6394,4.2432
4334,30.84916,25.7868,94,2.89,0.6447,4.4054
4335,30.85647,25.1856,94,2.92,0.6447,4.5541
4336,30.86353,25.2396,93,2.98,0.65,4.4189
4337,30.87085,25.5168,93,3.08,0.65,4.2568
4338,30.87809,25.4988,94,3.21,0.65,4.2568
4339,30.88512,25.4196,93,3.36,0.6553,3.9459
4340,30.89206,25.416,93,3.51,0.6553,4.0946
4341,30.89915,25.4376,92,3.63,0.6553,4.1622
4342,30.90645,25.578,92,3.59,0.6553,4.1622
4343,30.91363,26.0064,93,3.5,0.6605,4.2703
4344,30.92057,25.4556,94,3.29,0.6605,4.3378
4345,30.9277,25.38,94,3.07,0.6658,4.1622
4346,30.93466,23.6736,90,2.88,0.6658,3.973
4347,30.94088,22.9176,82,2.73,0.6658,3.6757
4348,30.94776,25.3944,83,2.62,0.6658,3.9595
4349,30.95473,24.93,84,2.54,0.6658,3.973
4350,30.96173,25.2324,84,2.51,0.6605,3.7568
4351,30.96844,24.5988,84,2.52,0.6605,3.8784
4352,30.97528,24.048,84,2.57,0.6553,3.6757
4353,30.98187,24.678,84,2.62,0.6553,3.2568
4354,30.98871,23.8608,84,2.55,0.6605,3.2568
4355,30.99529,23.8176,83,2.49,0.6605,3.3919
4356,31.00199,24.12,83,2.37,0.6605,3.2703
4357,31.00883,24.1668,82,2.29,0.6605,3.3784
4358,31.01537,22.77,82,2.24,0.6605,3.3649
4359,31.02162,23.1336,82,2.23,0.6605,3.3243
4360,31.0281,23.4972,82,2.23,0.6553,3.3514
4361,31.03447,21.3912,83,2.29,0.6553,3.2027
4362,31.04014,19.5912,82,2.36,0.6553,2.9595
4363,31.04595,19.7712,82,2.44,0.65,2.7838
4364,31.05199,22.4064,82,2.53,0.65,3
4365,31.05862,21.4056,82,2.64,0.65,2.9324
4366,31.06475,21.1356,82,2.61,0.65,3.2838
4367,31.07109,22.0464,83,2.53,0.65,3.5135
4368,31.0781,24.9948,84,2.37,0.6447,3.4324
4369,31.08507,25.2792,84,2.15,0.65,3.3108
4370,31.09125,21.42,84,1.92,0.65,3.1892
4371,31.09783,20.2032,84,1.71,0.65,2.9865
4372,31.10394,19.5948,84,1.58,0.65,3.1216
4373,31.11056,23.0832,85,1.54,0.65,3.5946
4374,31.11839,24.2352,86,1.57,0.65,3.4459
4375,31.12574,24.0984,86,1.67,0.6447,3.3649
4376,31.1327,23.1804,86,1.81,0.6447,3.2568
4377,31.13958,25.0056,85,1.94,0.65,3.1081
4378,31.1468,25.7868,86,1.96,0.65,3.5405
4379,31.15408,25.9884,86,1.94,0.65,3.6216
4380,31.16025,23.2416,85,1.82,0.65,3.5405
4381,31.1661,21.5748,85,1.7,0.6447,3.4054
4382,31.17211,21.5676,85,1.63,0.6447,3.2432
4383,31.17879,23.5296,86,1.62,0.6447,3.2973
4384,31.18642,26.4672,88,1.63,0.6447,3.5
4385,31.1938,26.4384,88,1.66,0.6447,3.0811
4386,31.20183,28.1952,89,1.65,0.6447,2.6757
4387,31.2098,28.7136,89,1.57,0.6447,1.6216
4388,31.21914,32.3208,90,1.41,0.6447,1.2973
4389,31.22773,31.3812,90,1.19,0.6447,1.4189
4390,31.23709,33.0984,88,0.15,0.65,1.7297
4391,31.24558,31.5216,84,0,0.6553,1.9054
4392,31.25488,32.6952,84,0,0.6553,1.2027
4393,31.26386,32.3424,85,0,0.6553,1.0676
4394,31.27233,31.0284,85,0,0.6605,2.0946
4395,31.28059,30.7512,86,0,0.6605,1.9459
4396,31.28888,29.5524,88,0,0.6658,2.2027
4397,31.29668,28.278,88,0,0.6711,2.3919
4398,31.30453,28.5264,88,0,0.6711,1.6351
4399,31.31348,30.9816,87,-0.66,0.6711,1.4459
4400,31.32244,31.95,81,-0.91,0.6711,1.4324
4401,31.33149,32.418,82,-1.04,0.6711,1.6351
4402,31.34026,31.7844,82,-1.11,0.6711,1.9324
4403,31.34966,33.3828,82,-1.15,0.6711,1.7838
4404,31.35888,33.1308,83,-1.09,0.6658,1.7703
4405,31.36727,31.1724,81,-1.02,0.6658,1.5676
4406,31.37571,30.4416,81,-0.91,0.6605,1.7297
4407,31.38384,29.8908,80,-0.79,0.6605,2.4324
4408,31.39249,30.42,80,-0.12,0.6553,2.6351
4409,31.40073,29.8908,87,0,0.6553,2.5541
4410,31.40931,30.6072,88,0,0.6605,2.5946
4411,31.41766,30.2472,88,0,0.6605,2.9189
4412,31.42562,29.0052,88,0,0.6605,3.1216
4413,31.43359,29.2284,88,0,0.6553,3.5676
4414,31.44182,27.8064,89,0,0.6605,4.2432
4415,31.44942,24.588,88,0.7,0.6605,3.9865
4416,31.45798,29.988,88,0.91,0.6658,3.7703
4417,31.46632,30.0672,88,0.97,0.6658,3.5541
4418,31.47474,30.2796,89,1.03,0.6711,3.3378
4419,31.48279,29.2536,88,1.09,0.6711,3.2297
4420,31.49014,27.1404,88,1.13,0.6711,3.1216
4421,31.49722,26.1576,87,1.17,0.6711,2.9324
4422,31.50436,25.5492,87,1.19,0.6658,3.1486
4423,31.51168,26.2404,87,1.21,0.6658,2.7838
4424,31.51972,28.2204,87,1.19,0.6658,2.3919
4425,31.52804,29.6208,88,1.14,0.6658,2.2432
4426,31.53623,29.4156,89,0.23,0.6605,2.4324
4427,31.54387,28.1088,90,0,0.6605,2.7297
4428,31.55229,29.754,91,0,0.6605,2.3649
4429,31.55996,28.1556,90,0,0.6605,2.1486
4430,31.56757,27.6804,90,0,0.6553,1.8919
4431,31.57571,28.7352,91,0,0.6553,2.1486
4432,31.58477,31.5756,92,0,0.6553,2.5405
4433,31.59293,30.2112,92,0,0.65,2.4189
4434,31.60157,30.6684,92,0,0.65,2.3649
4435,31.61276,37.8828,92,0,0.65,2.2297
4436,31.62298,36.9792,91,0,0.6553,1.9054
4437,31.63348,37.7208,91,0,0.65,2.1351
4438,31.64237,33.1056,91,0,0.65,3.1216
4439,31.65116,32.0796,90,0,0.6553,3.6486
4440,31.65966,31.1328,90,0,0.6553,3.8649
4441,31.66891,32.7744,89,0,0.6605,4
4442,31.67878,34.8624,88,0,0.6553,3.9595
4443,31.68822,34.3332,88,0,0.6605,4.4595
4444,31.69724,32.7816,87,0,0.6605,4.2568
4445,31.70603,32.0544,91,0,0.6658,3.9054
4446,31.71481,31.6764,95,0,0.6658,3.5811
4447,31.72259,28.8396,94,0,0.6605,3.7838
4448,31.73055,28.4508,94,0,0.6605,3.7973
4449,31.73823,28.0548,94,0,0.6658,3.8108
4450,31.74625,29.8548,93,0,0.6658,3.7973
4451,31.75516,30.3624,93,1.5,0.6658,3.8649
4452,31.76365,30.4848,93,1.99,0.6658,4.6486
4453,31.77266,32.022,94,2,0.6658,5
4454,31.78174,32.8104,92,1.97,0.6605,4.3514
4455,31.79071,32.13,92,1.92,0.6605,3.8919
4456,31.7995,31.6296,91,1.85,0.6605,4.0541
4457,31.80775,30.3768,91,1.8,0.6605,4.027
4458,31.81571,28.9692,90,1.79,0.6553,4.1757
4459,31.82335,27.7056,90,1.84,0.6553,4.1622
4460,31.83092,27.5148,89,1.95,0.6553,4
4461,31.83846,27.306,89,2.11,0.6553,3.5676
