step,enhanced_speed,cadence,max_heart_rate_perct,power
1341,27.918,41,0.804,7
1342,25.9536,50,0.796966667,10
1343,30.618,60.66666667,0.79,39.33333333
1344,35.1144,89.66666667,0.793466667,232.3333333
1345,35.1264,91,0.8005,301.3333333
1346,36.3924,93,0.8005,215
1347,36.5784,90,0.8005,111.3333333
1348,36.5448,95.66666667,0.802266667,127.6666667
1349,38.16,98,0.8005,281
1350,40.5864,103,0.802266667,364.6666667
1351,42.1536,99,0.812766667,321
1352,43.5996,98.33333333,0.818066667,428
1353,45.1176,97.33333333,0.826833333,446.3333333
1354,46.1124,103.3333333,0.8374,269.6666667
1355,47.0628,104.6666667,0.842633333,338
1356,47.07,98.66666667,0.856666667,314
1357,46.3188,94.66666667,0.860166667,150.3333333
1358,46.8816,101,0.872466667,257.3333333
1359,46.818,101,0.877733333,277.6666667
1360,46.2852,94,0.8848,336
1361,44.8248,65.33333333,0.8848,147.6666667
1362,44.5356,90,0.8848,135.6666667
1363,45.282,103,0.8848,249.3333333
1364,44.1432,95,0.888266667,196.3333333
1365,41.6868,106.6666667,0.888266667,238.3333333
1366,38.5776,104.3333333,0.8848,337
1367,36.594,106.6666667,0.8848,327.6666667
1368,35.2548,104,0.886533333,288.6666667
1369,33.3492,97.66666667,0.89,325
1370,32.6424,96,0.89,320.3333333
1371,34.3692,91.66666667,0.89,189
1372,39.2424,97,0.891766667,150.3333333
1373,44.1384,96.33333333,0.8953,131
1374,48.84,96.66666667,0.8953,199.6666667
1375,52.5552,103.3333333,0.897066667,359.6666667
1376,54.3168,106,0.897066667,437
1377,52.974,84,0.902333333,298.6666667
1378,51.0492,91,0.8953,81
1379,50.5164,101,0.893533333,206.3333333
1380,49.596,80,0.891766667,274.3333333
1381,47.4948,71.33333333,0.8953,233
1382,47.0844,93.66666667,0.89,119.6666667
1383,46.9212,101,0.886533333,255.6666667
1384,46.2168,97.66666667,0.8795,202.3333333
1385,45.1128,87.66666667,0.8795,104.6666667
1386,45.4692,102.6666667,0.8795,283.3333333
1387,44.6184,85.33333333,0.8848,174.6666667
1388,43.6092,71.66666667,0.8795,17.66666667
1389,44.1228,93.66666667,0.8742,171
1390,43.2276,70.33333333,0.8742,22.66666667
1391,42.7512,91,0.872466667,67.33333333
1392,42.8856,90,0.865466667,130
1393,42.432,67,0.8584,91
1394,41.9604,81.33333333,0.849666667,85.66666667
1395,42.0108,90.66666667,0.8374,187.6666667
1396,41.6964,89.33333333,0.8374,287
1397,41.4516,87.33333333,0.8374,326
1398,42.1716,90.66666667,0.840866667,317.3333333
1399,43.1532,91,0.846133333,237.3333333
1400,44.9844,93,0.8532,222.3333333
1401,45.0264,89.33333333,0.8532,237.3333333
1402,43.782,79.66666667,0.8584,66
1403,42.3108,93,0.8584,272.6666667
1404,38.4048,89,0.8584,320.3333333
1405,34.1592,97,0.861933333,234.6666667
1406,31.5372,93,0.865466667,426.6666667
1407,28.8696,95.66666667,0.869,337
1408,27.9852,91.66666667,0.877733333,444.6666667
1409,25.9212,93.66666667,0.883033333,452
1410,24.1668,93.66666667,0.89,420.3333333
1411,24.0132,101,0.89,436.6666667
1412,22.6104,98,0.897066667,391.6666667
1413,19.698,79,0.9006,420.6666667
1414,18.4212,71,0.9058,502.3333333
1415,17.9292,68.33333333,0.912866667,563.3333333
1416,18.6792,69.66666667,0.919866667,569
1417,19.494,78.66666667,0.9269,559.3333333
1418,18.5208,87,0.9322,469.6666667
1419,18.4152,86.66666667,0.9374,530.6666667
1420,17.868,87.33333333,0.940933333,520.6666667
1421,16.6848,89.33333333,0.946233333,453.6666667
1422,16.7316,90,0.9427,473
1423,16.5156,88,0.9427,458.6666667
1424,16.428,87,0.9427,455
1425,16.3116,88.33333333,0.944466667,445.3333333
1426,15.2184,82,0.948,376.3333333
1427,14.808,79.66666667,0.948,370
1428,15.9204,81,0.9532,337
1429,17.7192,95,0.951466667,415.6666667
1430,19.8732,91,0.948,325.6666667
1431,21.564,99.66666667,0.948,313.6666667
1432,21.8916,91.33333333,0.948,282.6666667
1433,23.4252,96,0.948,342.3333333
1434,24.4164,92.66666667,0.9532,338.3333333
1435,26.508,100,0.9532,417.6666667
1436,27.5868,101.3333333,0.9585,321
1437,28.794,96,0.962033333,280
1438,29.2632,96.33333333,0.960266667,315.6666667
1439,30.6936,100.3333333,0.960266667,454
1440,31.776,106,0.9638,447.6666667
1441,31.0284,104.3333333,0.969,346.6666667
1442,30.45,101,0.969,330.6666667
1443,30.408,101,0.969,376
1444,29.9448,99.33333333,0.969,315
1445,29.6796,96,0.967266667,307
1446,29.5476,96,0.969,296.6666667
1447,29.2692,96,0.969,268.6666667
1448,29.4432,96,0.969,243.3333333
1449,30.1128,100,0.969,243.6666667
1450,30.5292,100.6666667,0.969,224.6666667
1451,30.8628,91,0.9638,169
1452,32.778,92.33333333,0.9638,228
1453,35.64,101,0.9638,247
1454,37.3056,97,0.9585,130.3333333
1455,38.9952,88,0.9585,130.3333333
1456,40.986,83.33333333,0.956733333,62.33333333
1457,42.7524,91.33333333,0.9532,149.3333333
1458,42.3948,93.33333333,0.9532,108.6666667
1459,42.03,97,0.951466667,215
1460,40.1952,93,0.946233333,187.6666667
1461,39.1884,89,0.939166667,194.3333333
1462,38.3916,87,0.933933333,211.3333333
1463,38.7756,90,0.930433333,244.3333333
1464,39.54,101,0.925133333,298.6666667
1465,41.2488,98.66666667,0.919866667,281.6666667
1466,43.5744,98.33333333,0.9164,254.3333333
1467,45.1872,97.66666667,0.912866667,210.3333333
1468,46.3716,98.33333333,0.9111,251
1469,48.1308,102,0.9164,315.3333333
1470,49.626,106,0.9164,349.6666667
1471,49.59,100.3333333,0.918133333,256.6666667
1472,49.2876,96,0.9164,238
1473,48.8772,96,0.9164,239.3333333
1474,48.0492,96,0.9164,233.6666667
1475,47.838,96,0.9111,250.3333333
1476,47.9988,98.66666667,0.9111,239
1477,47.4792,101,0.9111,227.3333333
1478,47.2092,101,0.9111,227.6666667
1479,46.6656,101,0.9058,224.6666667
1480,46.8684,101,0.9058,257.6666667
1481,46.6932,102.6666667,0.9006,225
1482,46.5816,101,0.902333333,243.6666667
1483,46.6488,101,0.9006,260
1484,45.5616,104.3333333,0.9006,272.6666667
1485,42.3912,100.3333333,0.9006,304.6666667
1486,39.8004,105.3333333,0.8953,430.3333333
1487,37.278,99,0.9006,406.6666667
1488,35.3664,97.66666667,0.9006,407.3333333
1489,33.7656,99.33333333,0.902333333,412.3333333
1490,31.8924,103.6666667,0.9058,326
1491,30.5976,100.6666667,0.9058,348.6666667
1492,30.4716,96.66666667,0.9111,366.3333333
1493,30.582,96,0.9111,370.3333333
1494,30.4632,96,0.912866667,356.3333333
1495,30.594,96.66666667,0.9164,343.6666667
1496,30.5508,96,0.9164,336
1497,30.522,96,0.9164,344.6666667
1498,30.5976,96,0.9216,323.3333333
1499,30.3636,96,0.919866667,297.3333333
1500,30.6552,97,0.9216,292
1501,31.3152,101,0.9216,316
1502,31.8216,92,0.9216,294.6666667
1503,32.1792,91,0.923366667,298
1504,31.3872,91,0.925133333,263
1505,30.9684,91,0.930433333,295.6666667
1506,30.8856,99,0.9269,294.6666667
1507,30.516,101,0.9269,315
1508,29.5956,97.33333333,0.9269,314
1509,29.532,96,0.928666667,345.6666667
1510,27.8964,98,0.9322,328
1511,25.9512,95.66666667,0.933933333,322.6666667
1512,24.9732,91,0.9374,393.6666667
1513,24.5952,91,0.9374,395
1514,23.4528,87.66666667,0.9374,375.6666667
1515,23.1816,89,0.940933333,392.3333333
1516,23.5224,97.66666667,0.9427,356
1517,22.8288,96,0.9427,343
1518,22.8012,95.66666667,0.944466667,352
1519,22.5744,92.66666667,0.944466667,368.6666667
1520,23.6268,96.66666667,0.944466667,422
1521,24.3,94.66666667,0.948,382.6666667
1522,24.3048,90.33333333,0.948,351.6666667
1523,24.5388,88.66666667,0.948,322.3333333
1524,25.4916,92,0.949733333,335.3333333
1525,26.0268,92.33333333,0.9532,281.3333333
1526,29.22,92.66666667,0.951466667,380
1527,30.954,90.66666667,0.9532,199
1528,33.3216,92.33333333,0.9532,197.3333333
1529,35.622,91,0.949733333,159.6666667
1530,38.5128,97,0.948,194.3333333
1531,40.9812,92.33333333,0.949733333,163
1532,42.0036,95.66666667,0.949733333,119.6666667
1533,42.336,96,0.948,125.6666667
1534,41.3832,98.33333333,0.946233333,160
1535,40.0428,92.66666667,0.9427,214
1536,37.3872,99,0.940933333,229.3333333
1537,34.5384,100.6666667,0.9374,283
1538,32.748,96,0.9374,316
1539,31.4964,92.66666667,0.9374,342
1540,30.4548,98.33333333,0.9374,336
1541,29.7708,96,0.9322,337.6666667
1542,28.0848,91.33333333,0.9374,335
1543,26.8116,97.33333333,0.9374,402.6666667
1544,27.978,101,0.9374,560.6666667
1545,27.2388,101,0.9374,360.3333333
1546,25.2168,103.3333333,0.9374,338
1547,25.8612,106.6666667,0.9374,448.6666667
1548,24.57,90.33333333,0.939166667,340.6666667
1549,25.8024,81.33333333,0.940933333,483.6666667
1550,24.414,88.66666667,0.944466667,330
1551,24.3108,100.6666667,0.948,376.3333333
1552,23.178,96.33333333,0.948,300.3333333
1553,22.3632,92.66666667,0.948,289.6666667
1554,21.6708,89.66666667,0.948,291.6666667
1555,22.0416,91,0.948,327.6666667
1556,21.6528,89.66666667,0.946233333,285.3333333
1557,20.8428,87,0.948,272
1558,20.874,87,0.948,326.6666667
1559,21.0972,87,0.944466667,292
1560,21.1416,87,0.948,267.6666667
1561,20.7636,87,0.948,284.6666667
1562,20.9016,87,0.948,294.6666667
1563,21.2664,87,0.948,332.3333333
1564,20.6976,87,0.949733333,274.3333333
1565,20.7072,85.66666667,0.946233333,299
1566,20.7288,86,0.948,269.3333333
1567,20.9232,87,0.948,267.3333333
1568,20.6616,92.33333333,0.948,192.6666667
1569,21.4512,93,0.944466667,265
1570,22.1136,91.66666667,0.946233333,274.3333333
1571,22.7304,96,0.9427,228.3333333
1572,23.3544,96,0.9427,219.3333333
1573,24.6336,91.33333333,0.9427,250
1574,25.7652,95.66666667,0.9427,239
1575,26.256,87,0.9374,209.6666667
1576,26.4084,87,0.935666667,196.3333333
1577,26.1696,87,0.933933333,187
1578,25.578,87.66666667,0.933933333,145
1579,25.6488,90.33333333,0.9322,178.6666667
1580,27.3888,89.66666667,0.9269,365.6666667
1581,25.824,90,0.923366667,174.3333333
1582,24.6072,92.66666667,0.9216,204
1583,23.8956,89.66666667,0.9164,232.3333333
1584,23.9364,91,0.9164,322.3333333
1585,23.8488,91,0.918133333,396.6666667
1586,23.9268,88.66666667,0.919866667,406.6666667
1587,24.414,91,0.9164,415.3333333
1588,24.4284,91,0.9164,413.3333333
1589,24.51,91,0.918133333,413.6666667
1590,23.3724,88.33333333,0.919866667,288
1591,22.8,92,0.9216,268
1592,22.7016,96,0.9269,325.6666667
1593,21.8292,91,0.925133333,248
1594,22.4004,92.33333333,0.923366667,308.3333333
1595,23.3904,96,0.9269,362.3333333
1596,24.1824,90.33333333,0.9269,293.3333333
1597,26.3916,98.33333333,0.9269,408.6666667
1598,25.872,89,0.9269,260.6666667
1599,26.6916,90,0.9269,292.3333333
1600,26.7516,89.66666667,0.928666667,256
1601,27.4092,90,0.9269,274.3333333
1602,27.7824,91,0.9322,269.3333333
1603,28.6476,94.33333333,0.930433333,271
1604,30.078,98,0.9322,255
1605,31.824,97.66666667,0.9322,294
1606,32.4924,94.33333333,0.9374,187.6666667
1607,32.7852,67.66666667,0.9374,46
1608,33.6816,62.66666667,0.935666667,44
1609,33.9936,53,0.928666667,31
1610,31.0272,43.66666667,0.923366667,19
1611,23.1156,40,0.919866667,6.666666667
1612,11.4288,45.66666667,0.9111,1.666666667
1613,7.6236,33.66666667,0.8795,4
1614,14.8824,51,0.8637,55
1615,20.8668,69.33333333,0.8584,89.66666667
1616,24.7596,75,0.856666667,127.3333333
1617,30.6828,90.66666667,0.8479,242.3333333
1618,34.4688,97.66666667,0.844366667,316.6666667
1619,34.6368,101,0.846133333,387.3333333
1620,34.1244,101,0.844366667,294.3333333
1621,33.4344,97.66666667,0.8479,241.6666667
1622,33.0984,95.66666667,0.8479,219.3333333
1623,33.5484,89.33333333,0.8479,264.6666667
1624,37.11,94.33333333,0.8426,478.3333333
1625,37.7472,71.66666667,0.846133333,230.6666667
1626,36.7008,73.66666667,0.8479,121.6666667
1627,36.246,80.66666667,0.856666667,79.66666667
1628,36.2472,84.66666667,0.8532,94.33333333
1629,37.1172,84.33333333,0.851433333,91.33333333
1630,38.1804,87,0.8479,166
1631,39.4524,89.33333333,0.844366667,168.3333333
1632,40.7388,92.33333333,0.840866667,186
1633,40.9488,92,0.835633333,185.6666667
1634,41.9364,96,0.8321,244
1635,43.3452,90.33333333,0.8321,187
1636,42.6528,61,0.8321,39.66666667
1637,41.1096,78,0.8268,78.33333333
1638,40.71,74.33333333,0.8268,180.6666667
1639,41.7132,81,0.823333333,200.6666667
1640,42.2856,83,0.8216,141
1641,41.5056,77.66666667,0.8216,115
1642,36.9,60.33333333,0.811033333,112
1643,35.8668,54.66666667,0.798733333,87.33333333
1644,35.9784,51.66666667,0.782933333,102.6666667
1645,40.944,78.33333333,0.7847,473.3333333
1646,43.1736,75.66666667,0.786466667,379.3333333
1647,43.83,58.66666667,0.788233333,230.3333333
1648,42.894,42.33333333,0.7794,96.66666667
1649,42.546,39.33333333,0.7742,2
1650,38.862,41.33333333,0.7742,5
1651,37.926,51.66666667,0.7689,23.66666667
1652,37.158,28.33333333,0.756633333,8.666666667
1653,33.5436,36.33333333,0.7461,0
1654,21.0852,30.33333333,0.735533333,0
1655,11.4504,32.33333333,0.725,38
1656,16.8864,63,0.7162,177
1657,23.286,77.33333333,0.7162,232.3333333
1658,28.2744,87,0.723266667,315.3333333
1659,31.4376,91.66666667,0.733766667,390
1660,33.6444,94.66666667,0.7426,282.6666667
1661,34.3032,70.33333333,0.7531,216
1662,35.1516,86,0.761866667,301.3333333
1663,35.1276,86.33333333,0.7689,161.6666667
1664,31.6824,43.33333333,0.7689,70.33333333
1665,28.0344,26,0.7742,0
1666,23.5524,38.66666667,0.777666667,78.33333333
1667,31.086,67.33333333,0.781166667,420.3333333
1668,37.668,81.33333333,0.789966667,588
1669,40.0008,96.66666667,0.796966667,347
1670,40.7448,103.3333333,0.8058,309
1671,40.188,93,0.8198,223
1672,38.9856,101,0.8321,243.3333333
1673,38.5164,101,0.842633333,339.6666667
1674,38.2008,100.6666667,0.849666667,347.6666667
1675,38.6328,100.6666667,0.8532,315
1676,39.6252,93,0.858433333,124
1677,39.6756,93.66666667,0.865466667,71.33333333
1678,40.0128,91,0.869,192
1679,39.6756,93.66666667,0.8742,247.3333333
1680,39.12,100.6666667,0.8742,313.6666667
1681,36.7512,98,0.8742,312.6666667
1682,34.3488,100.6666667,0.869,368.6666667
1683,31.746,95.33333333,0.8742,411
1684,29.1,105,0.8742,372.6666667
1685,27.8616,93.66666667,0.8742,431
1686,28.1868,89.66666667,0.8795,445
1687,29.6088,93.66666667,0.881266667,404.6666667
1688,31.5576,99.33333333,0.8918,355.6666667
1689,31.8312,100.3333333,0.897066667,200.6666667
1690,33.0288,96,0.9006,212.6666667
1691,34.4784,99,0.898833333,257.6666667
1692,35.9892,104,0.897066667,254.3333333
1693,36.5916,100,0.9006,237.6666667
1694,36.3348,96,0.902333333,208.6666667
1695,37.338,96,0.902333333,241
1696,37.0176,96,0.9006,198.6666667
1697,37.0296,93.66666667,0.902333333,171
1698,35.9808,80,0.9058,71
1699,35.898,86,0.9058,95.33333333
1700,36.1644,66.33333333,0.904066667,75
1701,37.3788,52.33333333,0.898833333,55
1702,38.6652,55.66666667,0.893533333,21.66666667
1703,40.0092,83.66666667,0.8848,81.33333333
1704,41.3436,87,0.883033333,134.6666667
1705,42.4824,87.33333333,0.8795,148
1706,44.1948,87.66666667,0.875966667,161.6666667
1707,44.6316,80,0.872466667,131.3333333
1708,44.2584,58.66666667,0.8637,57
1709,44.0124,67.33333333,0.858433333,72.33333333
1710,44.4204,87,0.849666667,224
1711,43.4688,87,0.846133333,233
1712,43.0932,86.66666667,0.840866667,232.6666667
1713,43.0104,84.66666667,0.8374,232
1714,43.7244,87.33333333,0.8374,219
1715,47.7612,90.66666667,0.8374,167
1716,50.6652,82.33333333,0.8374,91.33333333
1717,53.4588,67,0.833866667,64.66666667
1718,55.8948,51,0.830333333,55
1719,56.7852,56.33333333,0.802266667,81.66666667
1720,55.8192,66,0.760133333,8.666666667
1721,50.8428,94.33333333,0.761866667,155.6666667
1722,42.9108,94,0.765366667,347.3333333
1723,35.628,94.66666667,0.7812,266.3333333
1724,26.9172,72.33333333,0.7952,237.3333333
1725,27.1008,80.33333333,0.7952,518
1726,32.0256,101.3333333,0.796966667,729.6666667
1727,32.6136,108.3333333,0.811033333,429
1728,33.8844,107,0.823333333,444.3333333
1729,34.3872,102,0.830333333,395.3333333
1730,34.7244,101,0.8391,379
1731,34.6836,101,0.8479,324.3333333
1732,34.38,101,0.8532,353.3333333
1733,34.1328,101,0.860166667,368
1734,35.0196,101,0.8672,393.6666667
1735,35.94,104,0.875966667,331.3333333
1736,36.0924,92.33333333,0.884766667,262.6666667
1737,36.45,96,0.89,303.6666667
1738,36.5268,96,0.893533333,246.6666667
1739,36.42,96,0.897066667,229.3333333
1740,37.2936,88.33333333,0.9006,128.6666667
1741,38.5104,100.6666667,0.9006,202.6666667
1742,38.3388,101,0.9006,237.3333333
1743,37.5828,97,0.9058,369.6666667
1744,36.5916,96,0.9006,395.3333333
1745,36.192,95,0.904066667,400.6666667
1746,35.9268,91,0.9058,396.6666667
1747,34.4364,92,0.9058,277
1748,31.8492,85.66666667,0.9058,123.3333333
1749,31.068,91,0.904066667,177
1750,31.1676,91,0.9058,199.6666667
1751,31.8252,91,0.9058,162.6666667
1752,32.19,76.66666667,0.9058,51.66666667
1753,32.4576,65,0.904066667,3
1754,32.7504,57.33333333,0.9006,11.66666667
1755,33.3156,51,0.9006,24
1756,33.9432,72.33333333,0.9006,97.66666667
1757,34.2156,76.33333333,0.891766667,115
1758,35.1168,82,0.881266667,64
1759,36.7848,78.66666667,0.872466667,72.33333333
1760,37.998,80.33333333,0.865466667,103.3333333
1761,40.3848,85,0.856666667,198.3333333
1762,43.3968,86.66666667,0.8532,182.6666667
1763,48.1536,92,0.8532,250.6666667
1764,52.7196,90.66666667,0.860166667,188
1765,57.4368,62.33333333,0.8637,145
1766,61.9368,93,0.8637,137.3333333
1767,64.2744,83.66666667,0.8637,129
1768,62.9964,74,0.842633333,119
1769,61.1592,64.33333333,0.823333333,109
1770,62.6904,86.33333333,0.819833333,287.6666667
1771,66.5292,109.6666667,0.8163,763
1772,68.172,93.66666667,0.8286,707
1773,67.5768,84.66666667,0.844366667,618
1774,67.2624,80,0.844366667,364
1775,65.214,111,0.851433333,369.3333333
1776,60.9744,110.6666667,0.854933333,497.6666667
1777,56.9676,104.3333333,0.861933333,395
1778,53.6052,101.6666667,0.8707,226.6666667
1779,54.0984,100.6666667,0.875966667,336
1780,52.5816,54.33333333,0.8795,58.66666667
1781,48.9216,43.66666667,0.8848,16.33333333
1782,45.1308,91.33333333,0.883033333,120.3333333
1783,41.694,89,0.8795,156.3333333
1784,40.1904,91,0.8795,196
1785,39.0888,92.33333333,0.8742,176.3333333
1786,38.2932,101,0.872466667,196.3333333
1787,37.9056,87.66666667,0.869,164.6666667
1788,37.302,86,0.8637,150.6666667
1789,36.8304,83,0.8584,232.6666667
1790,39.27,87.66666667,0.8584,526.6666667
1791,39.0276,79,0.8532,178.6666667
1792,38.6736,94.33333333,0.8584,135
1793,38.784,94,0.860166667,170
1794,37.9452,78.33333333,0.8637,108
1795,37.9932,86.66666667,0.8584,197.6666667
1796,38.742,87,0.8584,227.6666667
1797,39.1896,91,0.8584,187.6666667
1798,39.3552,90.66666667,0.856666667,165.3333333
1799,39.0792,84,0.8532,100.6666667
1800,38.1468,68.33333333,0.8532,56
1801,37.3956,59.66666667,0.846133333,80.66666667
1802,38.3292,97,0.8426,254
1803,37.7856,88.66666667,0.8426,88.33333333
1804,36.0036,75,0.8426,70.33333333
1805,35.3136,91,0.840866667,144
1806,34.8264,89,0.8374,129
1807,32.5152,75,0.835633333,92.33333333
1808,28.1448,60,0.814566667,69.33333333
1809,22.9248,45,0.795233333,46.66666667
1810,16.7508,48.66666667,0.781166667,11.33333333
1811,12.1512,49.66666667,0.770666667,0
1812,8.4312,38,0.7636,7.333333333
1813,7.1544,34.66666667,0.754866667,32.33333333
1814,8.0172,38.33333333,0.739066667,63
1815,12.1212,54.66666667,0.7215,149.6666667
1816,17.3796,76.66666667,0.726766667,345.6666667
1817,19.2684,86.66666667,0.7443,243
1818,21.9252,92.33333333,0.754866667,264.3333333
1819,22.2576,71.66666667,0.767133333,69
1820,23.5608,82.33333333,0.770666667,75.33333333
1821,28.1172,87.66666667,0.7742,260.3333333
1822,29.9184,79.66666667,0.7742,144.3333333
1823,31.02,79.33333333,0.7742,91.33333333
1824,32.8992,84.33333333,0.770666667,138.3333333
1825,33.2616,87,0.7689,137
1826,32.9328,83.33333333,0.7636,119.3333333
1827,33.1236,87,0.7636,190.6666667
1828,33.0648,86.66666667,0.761866667,166.6666667
1829,33.522,87,0.7584,161.3333333
1830,33.8568,83,0.7584,143.6666667
1831,32.5428,67.66666667,0.7531,117.6666667
1832,30.9684,56.66666667,0.7531,99
1833,29.5116,45.66666667,0.7531,80
1834,29.1936,56,0.744333333,89.33333333
1835,31.5948,79.33333333,0.7426,270.6666667
1836,30.9828,75,0.746066667,190.6666667
1837,29.3952,56,0.754866667,85.66666667
1838,28.4292,46,0.7531,55.66666667
1839,27.3492,61.66666667,0.7531,10.66666667
1840,25.14,46,0.747833333,2
1841,23.5368,62,0.725,0
1842,21.2124,38.33333333,0.710966667,0
1843,14.6472,37.66666667,0.696933333,1.333333333
1844,12.0456,39,0.6899,14
1845,10.386,50,0.693433333,44.33333333
1846,10.206,54.33333333,0.6899,81.66666667
1847,7.212,33.33333333,0.6618,21
1848,9.3816,27,0.6109,32
1849,13.32,53,0.6232,83
1850,15.9648,61.33333333,0.637233333,170.6666667
1851,19.0032,78.33333333,0.647766667,243.3333333
1852,22.4916,86,0.663566667,237
1853,25.5096,86,0.672333333,245.3333333
1854,27.0888,85.66666667,0.681133333,218.6666667
1855,28.17,89.33333333,0.695166667,194.3333333
1856,28.9788,86,0.707466667,154
1857,30.2592,85.66666667,0.7215,205.6666667
1858,32.34,92,0.730266667,268.3333333
1859,33.0036,87.33333333,0.733766667,134.3333333
1860,33.2748,87,0.740833333,154.3333333
1861,33.72,85.66666667,0.7478,191.3333333
1862,33.7236,78,0.751333333,127
1863,33.8316,77,0.760133333,152
1864,34.4016,79.33333333,0.7636,120.6666667
1865,36.6372,93.33333333,0.7636,315.6666667
1866,37.452,82.33333333,0.7636,142.3333333
1867,37.4736,86.33333333,0.7636,119
1868,37.9464,87,0.7636,198.3333333
1869,38.2428,87,0.765366667,197
1870,38.8092,87,0.7689,196.3333333
1871,39.3084,91,0.772433333,190.3333333
1872,40.2216,91,0.7742,234.3333333
1873,40.3788,91,0.7742,234.6666667
1874,41.07,93.33333333,0.775933333,239.3333333
1875,40.938,87,0.7794,110.6666667
1876,40.9872,94.33333333,0.782933333,161.6666667
1877,40.5108,88.66666667,0.7847,144.3333333
1878,38.8524,55,0.786466667,7.333333333
1879,38.3328,77,0.7847,76.33333333
1880,39.1056,83,0.7847,185.3333333
1881,40.2924,90,0.7794,233
1882,41.124,95,0.7742,211
1883,40.7616,83.66666667,0.7742,148.3333333
1884,40.9116,92,0.7794,239.6666667
1885,43.0788,90.33333333,0.782933333,272.3333333
1886,44.7456,93.66666667,0.788233333,140.3333333
1887,45.3732,95.66666667,0.791733333,164.6666667
1888,44.4096,81,0.796966667,112.3333333
1889,42.1188,86,0.8005,72.33333333
1890,41.0532,87,0.798733333,151.3333333
1891,40.3896,80.33333333,0.7952,106.3333333
1892,40.9992,78.66666667,0.7952,203.3333333
1893,42.5256,91,0.79,288.3333333
1894,43.8276,92,0.7847,287
1895,45.456,96,0.7847,433.3333333
1896,46.356,96,0.791733333,395
1897,46.854,91,0.8005,324.3333333
1898,46.9008,91,0.812766667,272.3333333
1899,46.14,78.66666667,0.818066667,174.6666667
1900,43.9752,47,0.8268,109.3333333
1901,41.6496,35.66666667,0.8216,54
1902,40.3224,59.33333333,0.818066667,36
1903,41.7132,86.66666667,0.812766667,273.6666667
1904,43.536,91.66666667,0.809266667,353.6666667
1905,44.394,94.33333333,0.809266667,290.3333333
1906,43.4904,66.66666667,0.811,72.66666667
1907,42.5928,78.33333333,0.811,49
1908,43.9272,87,0.811,278
1909,45.0624,88.33333333,0.812766667,291
1910,46.1568,91,0.8163,306.3333333
1911,45.2556,72,0.8163,129
1912,43.0728,53,0.8163,4
1913,41.9592,74.33333333,0.809266667,76
1914,41.7036,87.33333333,0.804033333,139.3333333
1915,42.9564,91,0.8005,365
1916,43.1436,91.66666667,0.802266667,307.3333333
1917,45.5028,94,0.8058,270.6666667
1918,46.3464,94.33333333,0.807533333,313
1919,45.318,82.66666667,0.811,69.66666667
1920,44.4672,92.66666667,0.811,51.66666667
1921,42.882,66.66666667,0.814533333,33
1922,41.3364,78.33333333,0.811,27
1923,41.7516,87.33333333,0.807533333,198
1924,43.7268,91.33333333,0.802266667,350.6666667
1925,44.8008,96,0.8005,321.6666667
1926,44.838,96,0.8005,231.6666667
1927,43.3824,67.66666667,0.8058,120.3333333
1928,41.3412,59,0.809266667,43.66666667
1929,41.7492,81.33333333,0.8058,159
1930,41.9652,73.66666667,0.802266667,249
1931,41.1576,89.66666667,0.796966667,81
1932,42.3756,96,0.7952,277
1933,42.9504,97.66666667,0.796966667,255
1934,43.6908,68.66666667,0.8005,252.6666667
1935,42.5352,68,0.798733333,56
1936,42.4704,96,0.7952,193.3333333
1937,44.2488,101,0.796966667,354
1938,44.7984,96,0.804033333,329.6666667
1939,44.6484,92.66666667,0.807533333,170.3333333
1940,42.7164,69.33333333,0.812766667,81.33333333
1941,39.7044,64.66666667,0.811,69
1942,35.382,59.66666667,0.8005,56
1943,30.1704,55,0.782933333,43.66666667
1944,27.1164,50.33333333,0.772433333,31
1945,25.59,45.33333333,0.767133333,18.33333333
1946,22.6872,41.33333333,0.754833333,14.33333333
1947,23.3388,65,0.7373,81.33333333
1948,25.0536,69,0.728533333,185.6666667
1949,21.222,49,0.7373,80
1950,16.7016,54,0.730266667,0.333333333
1951,12.6756,48.33333333,0.716233333,1
1952,5.5872,43,0.695166667,1.666666667
1953,3.954,37,0.691666667,2
1954,3.6216,29,0.696933333,3
1955,5.5356,23.33333333,0.709233333,17.33333333
1956,14.6124,44.33333333,0.711,147
1957,22.3896,86,0.7145,411
1958,29.1432,102,0.7268,467
1959,32.5488,103.3333333,0.747833333,342.6666667
1960,36.8628,104.3333333,0.770666667,424.3333333
1961,41.5644,105,0.782933333,571.3333333
1962,44.3052,101,0.804033333,466
1963,45.1452,100,0.8163,323
1964,44.3364,90.66666667,0.8268,149.3333333
1965,44.3508,99.33333333,0.835633333,212.3333333
1966,45.444,96,0.840866667,310.3333333
1967,46.6788,100,0.844366667,329.6666667
1968,46.7736,77.66666667,0.846133333,201.3333333
1969,44.6832,48,0.8479,65
1970,41.8728,35.33333333,0.8532,23.33333333
1971,38.0412,42.66666667,0.8479,1.333333333
1972,35.4084,53.66666667,0.840866667,13.66666667
1973,33.54,67.33333333,0.8321,19.33333333
1974,32.8884,64.66666667,0.825066667,26.66666667
1975,36.3732,81.33333333,0.818066667,422.6666667
1976,40.6308,90.33333333,0.8163,533
1977,42.6432,96.33333333,0.818066667,444.3333333
1978,43.1496,96,0.8216,298.6666667
