step,enhanced_speed,cadence,max_heart_rate_perct,power,power_prediction
923,42.222,96.0,0.9058,298.3333333,268.9708960148332
924,43.4184,98.66666667,0.9058,437.6666667,278.1966856208451
925,42.9756,92.0,0.907566667,363.0,248.03129117991534
926,40.8792,68.66666667,0.912866667,173.6666667,143.86714581845126
927,39.8112,73.33333333,0.9111,101.6666667,168.9142526252267
928,37.818,54.33333333,0.9111,35.33333333,84.0069764638854
929,37.5912,86.66666667,0.909333333,104.6666667,238.74200619572503
930,41.2176,104.0,0.9058,521.3333333,310.1337161933325
931,41.7816,96.0,0.9111,361.3333333,271.4033039549072
932,41.6112,96.0,0.9111,194.3333333,271.90354797266286
933,44.6004,98.66666667,0.907566667,502.6666667,275.10652442609535
934,46.8924,100.0,0.909333333,560.6666667,275.12676431959835
935,46.296,82.66666667,0.914633333,340.0,195.21971152622837
936,44.1768,60.33333333,0.9164,213.6666667,95.13959258888963
937,43.5696,76.66666667,0.9164,150.6666667,174.94280807067844
938,42.0132,66.0,0.9216,44.66666667,129.6776965785715
939,42.9972,90.66666667,0.9216,269.0,244.61607634639654
940,43.4364,75.66666667,0.919866667,242.0,171.30241798541442
941,41.9688,71.66666667,0.918133333,95.66666667,156.1310837061264
942,40.8648,61.0,0.912866667,85.33333333,107.2874794762231
943,39.456,66.33333333,0.9111,50.66666667,136.5195908969239
944,40.3104,90.33333333,0.9058,217.0,247.51439761410597
945,40.4076,88.0,0.9058,175.0,236.08323920047616
946,41.2032,93.33333333,0.897066667,264.0,257.34601958417215
947,43.1688,97.66666667,0.8953,362.0,271.89511551926216
948,44.2572,97.0,0.8953,331.0,265.51537834856344
949,44.1396,96.0,0.8953,192.3333333,261.0838423339817
950,43.5396,85.66666667,0.893533333,173.3333333,213.10541690623768
951,42.2064,73.33333333,0.89,105.6666667,157.34605904990286
952,42.8028,91.0,0.89,281.6666667,239.9848939097027
953,42.9972,91.0,0.89,292.6666667,239.4141929880377
954,42.7356,92.0,0.89,245.3333333,244.95894808438572
955,44.9676,101.3333333,0.89,413.6666667,282.9896877364788
956,46.998,95.0,0.89,500.6666667,246.77612648131316
957,43.4076,54.66666667,0.8953,66.33333333,65.79275104466944
958,40.3104,68.0,0.8953,68.66666667,138.57554572806453
959,40.6716,91.0,0.891766667,198.3333333,246.62130829962587
960,42.0348,94.66666667,0.89,262.6666667,259.7543559444242
961,45.5688,103.3333333,0.893533333,564.6666667,291.53797441158395
962,46.9032,95.33333333,0.8953,421.0,249.7862132704169
963,44.8476,62.33333333,0.8953,43.66666667,98.18727724692008
964,43.2984,64.66666667,0.8953,26.33333333,113.88107839482763
965,43.9632,91.33333333,0.8953,193.6666667,239.31008462435233
966,44.5344,96.0,0.8953,245.0,259.9248262646745
967,44.8524,96.0,0.8953,225.3333333,258.9912722878769
968,44.5908,95.33333333,0.8953,213.3333333,256.57473596207365
969,44.988,94.66666667,0.8953,299.3333333,252.22415767172924
970,44.8056,92.0,0.8953,192.0,240.0215638755514
971,45.468,96.0,0.8953,287.3333333,257.1840527026043
972,46.7268,99.33333333,0.891766667,387.0,268.6514884585405
973,46.3872,96.66666667,0.89,278.6666667,256.5305461079547
974,46.0128,92.0,0.893533333,184.0,236.0977402861347
975,44.8164,69.33333333,0.8953,92.33333333,131.71629512816185
976,44.3532,93.0,0.8953,166.6666667,246.12645135797806
977,43.5456,83.0,0.8953,109.0,200.72957773715342
978,43.8672,92.66666667,0.888266667,270.6666667,244.4487472800921
979,42.978,85.0,0.881266667,160.0,208.93220371302175
980,42.864,84.33333333,0.877733333,151.6666667,205.3226747826144
981,43.4712,90.66666667,0.8742,217.6666667,233.03334005866577
982,43.5444,82.66666667,0.870733333,250.0,193.85889881006892
983,42.7308,70.66666667,0.8742,105.6666667,139.67143866952415
984,44.238,93.33333333,0.869,320.3333333,242.40228489172267
985,46.6212,99.33333333,0.870733333,489.0,264.4392377593423
986,47.3268,92.0,0.8742,257.3333333,228.08347155470398
987,45.3948,67.0,0.872466667,68.66666667,113.96320686258525
988,43.3692,71.0,0.869,57.0,138.2715199856982
989,43.68,101.0,0.860166667,254.3333333,278.76314220828965
990,43.9068,88.33333333,0.8584,189.3333333,217.2116684403067
991,43.2828,90.0,0.856666667,47.33333333,226.63216500071235
992,43.764,100.0,0.8532,97.0,272.24190357292605
993,44.9568,101.6666667,0.8532,269.3333333,276.7014870140904
994,46.3632,101.0,0.8532,326.0,269.3881957232908
995,44.1132,74.33333333,0.8532,175.6666667,148.61286794920477
996,41.1228,57.0,0.851433333,103.6666667,74.21452624466292
997,41.2608,91.66666667,0.846133333,191.6666667,238.26473655932136
998,41.7924,96.0,0.844366667,249.0,257.0236326702261
999,40.9188,95.33333333,0.8426,218.6666667,256.02390607132793
1000,35.8596,85.66666667,0.8426,178.0,224.70073129111887
1001,30.744,73.0,0.8374,162.0,178.09478235095474
1002,31.3164,74.0,0.828566667,159.0,179.29195385255912
1003,30.9468,58.0,0.8268,120.3333333,103.5687513501868
1004,26.8896,46.66666667,0.819833333,5.333333333,59.844844781671156
1005,23.7504,41.66666667,0.811033333,0.0,43.28469415480998
1006,16.9968,40.0,0.8005,46.33333333,52.88526168983111
1007,23.7108,66.33333333,0.796966667,440.6666667,158.20366459314675
1008,32.4072,97.0,0.796966667,670.0,279.1613673521549
1009,35.4492,102.6666667,0.805766667,425.0,299.1913851615659
1010,39.822,106.0,0.8163,548.6666667,304.5414337254231
1011,41.7984,90.0,0.8356,449.6666667,226.46049668671037
1012,41.6376,96.66666667,0.8532,258.6666667,262.56180246275176
1013,42.0732,98.0,0.856666667,201.6666667,268.39739170763573
1014,40.7616,71.33333333,0.8637,79.33333333,146.37939710742296
1015,41.2704,93.66666667,0.867233333,243.6666667,252.3266980504119
1016,42.252,94.0,0.870733333,292.0,251.78978463201372
1017,40.032,76.66666667,0.877733333,189.0,177.01464900710062
1018,38.406,82.0,0.8795,175.0,207.64407805374253
1019,39.588,101.6666667,0.8795,286.3333333,298.11731428893404
1020,41.832,105.6666667,0.877733333,422.0,310.2568518255857
1021,42.5412,79.66666667,0.8795,313.0,184.3585455573803
1022,42.5088,89.66666667,0.8795,272.6666667,232.22141081502895
1023,44.6472,101.0,0.881266667,446.3333333,280.4603235459267
1024,43.2528,88.66666667,0.886533333,273.0,226.77267006683007
1025,41.4048,65.0,0.89,142.3333333,119.89286262525201
1026,42.8112,93.33333333,0.89,193.3333333,251.10604194613177
1027,43.4976,99.66666667,0.89,283.0,279.3438818698405
1028,44.37,101.0,0.89,328.6666667,283.15180652179936
1029,45.6048,101.3333333,0.893533333,326.6666667,281.878739368246
1030,45.8268,96.0,0.893533333,228.6666667,255.75088066637989
1031,45.3444,76.0,0.893533333,225.6666667,161.63156756021368
1032,43.692,66.0,0.8953,90.0,119.09461827977606
1033,43.0716,86.0,0.891766667,113.3333333,215.69174369001462
1034,43.1184,91.0,0.888266667,205.0,238.68571125990985
1035,43.7856,92.66666667,0.883033333,274.3333333,243.5631104888257
1036,43.596,91.66666667,0.881266667,224.0,238.963104078195
1037,43.5876,85.33333333,0.8795,225.6666667,208.3550152962685
1038,42.8268,86.66666667,0.877733333,140.0,216.57769098423876
1039,43.0908,91.0,0.8742,179.3333333,235.74234025095063
1040,43.2396,91.0,0.8742,250.6666667,235.30550744671325
1041,44.508,94.33333333,0.872466667,372.0,247.13176850825738
1042,46.3488,98.0,0.8742,453.6666667,259.6152394514288
1043,45.498,85.0,0.8742,290.0,200.0148637264296
1044,38.316,57.33333333,0.8742,127.6666667,88.94165486195857
1045,32.1012,47.0,0.8742,7.0,57.826463426566306
1046,28.0512,51.0,0.867233333,0.666666667,87.32530070825771
1047,23.8452,44.66666667,0.856666667,2.333333333,67.14808524332602
1048,21.2016,53.33333333,0.8444,5.333333333,113.67024010819068
1049,17.2056,55.0,0.8321,4.666666667,130.7180509055592
1050,11.7804,28.33333333,0.767133333,42.33333333,5.296046948522587
1051,17.7072,49.33333333,0.7689,221.3333333,88.58882756939227
1052,26.2956,78.33333333,0.7689,450.3333333,201.90229497384104
1053,31.2624,98.33333333,0.774166667,472.0,283.98909259351115
1054,36.2208,103.6666667,0.782933333,564.3333333,296.7937014010498
1055,40.2468,107.0,0.8005,542.3333333,304.6740505581254
1056,40.908,101.0,0.826833333,366.0,279.73409840773616
1057,42.0864,95.33333333,0.839133333,265.0,251.85082875436592
1058,42.8496,96.0,0.8514,248.0,255.43220416974862
1059,43.7208,100.3333333,0.861933333,332.0,275.83868985770346
1060,44.2644,101.0,0.8742,301.0,280.06474608715916
1061,45.4596,87.33333333,0.877733333,433.3333333,212.03308515603965
1062,44.25,81.66666667,0.8848,114.0,190.03508743985458
1063,43.296,67.66666667,0.8848,114.3333333,125.96090155792797
1064,41.9496,89.0,0.886533333,117.3333333,232.19073821442578
1065,40.6464,54.0,0.8848,36.33333333,68.45675420251348
1066,39.1344,65.0,0.881266667,12.66666667,124.68037999934688
1067,34.8348,49.0,0.877733333,23.0,60.11465418933409
1068,32.778,61.66666667,0.870733333,166.0,125.15359418528203
1069,39.0948,85.0,0.865466667,741.0,216.93505995369844
1070,42.2328,94.33333333,0.867233333,616.0,252.685892734297
1071,42.9588,97.33333333,0.870733333,254.3333333,265.6374116084206
1072,42.096,73.33333333,0.883033333,45.66666667,156.17229617994144
1073,41.508,93.0,0.8848,130.6666667,252.22157025791842
1074,42.8316,96.66666667,0.8848,341.6666667,265.8507131169483
1075,42.684,88.33333333,0.886533333,264.6666667,226.85024037638857
1076,41.3112,74.66666667,0.89,107.6666667,166.3431347225461
1077,40.5912,78.0,0.891766667,56.33333333,184.75926595913938
1078,42.1524,95.0,0.8953,312.6666667,262.14089913393104
1079,42.3144,90.0,0.8953,264.3333333,237.78144081385807
1080,40.95,67.0,0.89,66.33333333,130.78157064180664
1081,39.8184,72.66666667,0.883033333,55.66666667,159.6741398302836
1082,40.152,90.66666667,0.8795,203.0,243.91705362265498
1083,40.794,92.0,0.877733333,265.0,248.0215232293615
1084,42.8112,95.0,0.870733333,399.3333333,254.92491361466523
1085,43.0836,87.66666667,0.869,246.0,218.72287122042604
1086,42.3576,86.66666667,0.869,178.3333333,216.07741771994398
1087,42.8316,91.0,0.869,280.3333333,235.38525150800774
1088,45.1272,102.0,0.869,444.3333333,281.1905719301956
1089,45.7548,84.66666667,0.8742,235.0,197.66871658927738
1090,45.7332,104.0,0.8795,208.6666667,291.222631852463
1091,45.972,98.33333333,0.8795,256.0,263.4531948614663
1092,46.0704,97.33333333,0.883033333,233.0,259.1472291422592
1093,45.3168,94.66666667,0.8848,135.0,249.0013510296705
1094,45.294,96.0,0.8848,251.6666667,255.43731819744448
1095,45.072,96.0,0.8848,216.6666667,256.0890445586051
1096,45.1656,96.0,0.8848,246.3333333,255.81426263335902
1097,45.222,91.0,0.89,212.3333333,232.88283799564965
1098,43.6188,66.66666667,0.888266667,26.0,120.9818302983881
1099,43.8096,73.66666667,0.888266667,68.33333333,153.85912181846925
1100,45.03,79.33333333,0.881266667,108.3333333,175.83974763168078
1101,45.1836,85.0,0.8795,145.3333333,202.07737292097994
1102,45.102,91.0,0.875966667,182.0,230.21789302613615
1103,45.0144,93.66666667,0.8742,196.6666667,242.8332856685119
1104,43.7592,65.66666667,0.877733333,147.3333333,113.52816854888482
1105,44.5128,93.0,0.877733333,262.0,241.88100081235928
1106,44.2044,74.0,0.8742,259.6666667,151.26796756603028
1107,44.6796,95.0,0.870733333,299.6666667,249.43984364532957
1108,44.796,92.33333333,0.865466667,352.6666667,235.22770460153743
1109,42.8508,49.66666667,0.8637,82.33333333,36.7493353729966
1110,42.516,89.66666667,0.860166667,176.6666667,228.04352050145724
1111,43.98,92.66666667,0.8584,282.0,237.69613257142277
1112,44.6952,86.33333333,0.8584,210.0,205.34360945941347
1113,45.798,96.0,0.8532,259.6666667,247.16358159166822
1114,45.81,96.0,0.8584,207.0,248.24637644487643
1115,44.2392,57.0,0.8584,78.0,66.56356189998996
1116,41.7456,56.0,0.856666667,12.0,68.73458500903848
1117,40.3092,70.33333333,0.8532,49.66666667,140.6731878438734
1118,41.2008,94.33333333,0.846133333,310.6666667,251.17894503721493
1119,41.4684,96.0,0.8426,263.0,257.59495955022
1120,42.228,96.0,0.8374,290.3333333,254.24697523632904
1121,43.3416,98.33333333,0.8374,332.0,262.123582847737
1122,43.212,100.3333333,0.844366667,289.3333333,273.55546430096194
1123,42.9864,98.66666667,0.849666667,264.0,267.3959917199679
1124,42.8232,95.66666667,0.8532,247.0,254.30445656589745
1125,43.5564,101.0,0.856666667,289.3333333,278.373479577255
1126,43.6224,91.33333333,0.8584,219.6666667,232.37690728284275
1127,43.3764,77.0,0.8584,155.6666667,164.6319844702699
1128,44.8716,101.0,0.8532,335.3333333,273.76709230125107
1129,45.7272,100.3333333,0.8532,305.6666667,268.07078695516884
1130,44.5056,79.0,0.8532,227.0,169.7525135236508
1131,41.2284,56.0,0.8584,203.0,70.6256056516691
1132,34.734,33.0,0.8584,122.0,-20.174577556439658
1133,25.7328,43.66666667,0.854933333,0.0,56.45720032873527
1134,15.5904,37.33333333,0.8479,0.0,54.46718242854831
1135,8.8356,38.66666667,0.840866667,0.666666667,79.15411307391128
1136,6.0552,32.33333333,0.8286,4.333333333,54.42624963500202
1137,4.7988,19.66666667,0.8128,9.666666667,-5.78821691268098
1138,4.56,20.33333333,0.782933333,10.0,-8.32412144843346
1139,3.9912,19.66666667,0.765366667,11.33333333,-13.61572127604802
1140,12.7212,36.66666667,0.7636,157.0,41.58091094770964
1141,21.6444,86.66666667,0.767133333,403.0,254.98345869166155
1142,28.9116,109.0,0.7759,566.3333333,342.2152857105941
1143,33.8688,106.6666667,0.788233333,522.3333333,319.16832626870723
1144,38.4708,112.6666667,0.805766667,623.3333333,338.0886093967615
1145,41.4588,108.3333333,0.8233,544.6666667,312.38711206064056
1146,43.4172,100.0,0.8321,449.6666667,268.72341126923493
1147,42.9948,71.33333333,0.849633333,141.6666667,136.79898575021178
1148,42.7992,89.66666667,0.860166667,302.3333333,227.21212903532808
1149,41.5476,80.66666667,0.867233333,200.0,189.41484784167756
1150,41.8536,101.3333333,0.872466667,152.0,288.36172584347764
1151,43.0752,105.6666667,0.870733333,291.3333333,305.1021528307516
1152,45.0864,102.3333333,0.8742,445.6666667,284.020630094024
1153,46.3332,92.0,0.875966667,436.0,231.3802286993283
1154,45.0456,79.66666667,0.884766667,136.6666667,178.1387246433979
1155,46.0632,104.3333333,0.89,429.6666667,294.1036546042326
1156,45.1128,93.66666667,0.893533333,299.3333333,246.70116560488293
1157,43.7832,79.0,0.893533333,169.6666667,180.54511369072213
1158,43.7688,100.3333333,0.89,230.3333333,281.732235243009
1159,43.6764,101.0,0.89,190.3333333,285.1880110447769
1160,45.0804,101.3333333,0.89,326.6666667,282.6585402881053
1161,46.2528,101.0,0.89,347.0,277.6244624101182
1162,46.8084,104.3333333,0.89,243.6666667,291.9159677378502
1163,45.8472,75.66666667,0.891766667,115.3333333,158.18339605021492
1164,43.2036,55.33333333,0.904066667,4.333333333,71.46102395366017
1165,42.4644,95.0,0.9058,176.6666667,263.4825064416127
1166,42.9972,96.33333333,0.9058,323.3333333,268.28739628388735
1167,41.934,87.0,0.9058,129.3333333,226.82540526811033
1168,40.1664,79.66666667,0.902333333,29.66666667,196.23952512776742
1169,41.0892,92.33333333,0.8953,240.0,252.52407371122285
1170,42.4224,96.0,0.8953,337.6666667,266.12503380868907
1171,43.344,99.0,0.893533333,295.3333333,277.3699719070037
1172,44.8128,101.0,0.89,345.0,281.85187664467355
1173,44.8392,96.66666667,0.886533333,171.0,260.32966746832506
1174,43.4076,67.0,0.888266667,30.33333333,123.19410931811262
1175,42.4716,79.66666667,0.8848,104.3333333,185.7023943320562
1176,44.2848,100.0,0.8848,376.0,277.5071303817772
1177,45.3612,96.0,0.883033333,369.3333333,254.8601975437175
1178,44.2368,78.33333333,0.8795,143.6666667,173.0117321393634
1179,42.2136,57.66666667,0.8795,69.66666667,80.23123573352524
1180,41.832,86.33333333,0.8795,141.0,218.28571266096782
1181,41.4036,85.0,0.8795,264.6666667,213.17433528668778
1182,40.3512,77.66666667,0.875966667,168.3333333,180.47450592106782
1183,40.5384,91.0,0.868966667,198.3333333,242.11024193214666
1184,40.7916,91.66666667,0.8637,185.3333333,243.41908116536945
1185,41.4924,95.0,0.8637,212.6666667,257.2843223677537
1186,42.2964,96.0,0.8637,264.6666667,259.70079093053073
1187,42.6996,88.0,0.861933333,271.0,219.92307487217715
1188,41.9568,75.33333333,0.8584,232.3333333,160.8382189143514
1189,42.9852,96.0,0.8584,289.3333333,256.53915403499593
1190,42.606,91.66666667,0.8584,127.6666667,236.95301547649063
1191,43.9488,97.66666667,0.8584,322.3333333,261.6716007651903
1192,44.6328,96.0,0.860166667,304.0,252.08212890440666
1193,44.568,93.0,0.8637,189.3333333,238.7017204443082
1194,43.8936,80.33333333,0.865466667,83.0,180.55558606368015
1195,43.548,89.33333333,0.860166667,129.6666667,223.42161532026842
1196,42.9108,69.33333333,0.854933333,65.33333333,128.63155897975906
1197,41.8308,68.33333333,0.846133333,50.33333333,125.13330537243212
1198,42.2568,89.66666667,0.8426,153.0,225.02754292905507
1199,43.9608,93.33333333,0.839133333,333.0,236.79459487157868
1200,45.2376,96.0,0.8374,326.6666667,245.4116794861083
1201,47.2596,100.3333333,0.8374,482.6666667,260.17504282872187
1202,46.9356,92.66666667,0.8374,319.0,224.50427073799398
1203,46.668,78.33333333,0.8426,159.6666667,157.94078239633467
1204,44.6616,57.0,0.8479,12.33333333,63.06597333268513
1205,44.3088,88.66666667,0.846133333,190.6666667,214.98638523163447
1206,45.0024,96.0,0.846133333,290.0,247.97986288013988
1207,45.4272,94.33333333,0.840866667,251.0,237.6391274648509
1208,44.16,68.33333333,0.8374,97.33333333,116.41775711231799
1209,44.016,95.33333333,0.8426,173.6666667,246.93144262183836
1210,44.6304,96.0,0.844366667,233.6666667,248.69210378295656
1211,45.6996,96.33333333,0.844366667,330.3333333,247.1455069791224
1212,46.6476,100.6666667,0.8479,308.3333333,265.821499536607
1213,47.2116,93.0,0.8479,282.6666667,227.54382166686264
1214,46.2192,77.33333333,0.8479,128.6666667,155.62107540903975
1215,43.9692,65.0,0.8479,85.0,103.31285376036408
1216,41.0028,47.0,0.840866667,55.33333333,24.527181779555008
1217,36.4908,35.33333333,0.8321,20.66666667,-19.84083284014281
1218,34.638,54.0,0.818066667,3.666666667,71.74767441827396
1219,31.5456,49.66666667,0.811033333,18.0,58.61449051498039
1220,29.6832,45.66666667,0.797,33.0,41.95761739433044
1221,32.3628,83.66666667,0.7794,270.3333333,211.8244692558594
1222,35.6316,92.66666667,0.7742,420.0,244.1011892318898
1223,40.0932,102.3333333,0.7847,610.6666667,279.43628783463805
1224,43.3392,100.3333333,0.798733333,474.0,263.37067138249665
1225,43.6548,91.66666667,0.811033333,241.6666667,223.6900030845237
1226,43.7652,79.66666667,0.826833333,252.0,169.44167401353678
1227,43.1112,73.0,0.840866667,168.6666667,142.53368870829172
1228,41.6976,71.33333333,0.846133333,118.0,139.85466572033977
1229,42.5856,89.33333333,0.8479,228.6666667,223.60954878574648
1230,46.3428,96.66666667,0.851433333,597.3333333,248.36888512856092
1231,48.912,97.0,0.856666667,595.0,243.54392209495597
1232,48.6744,99.33333333,0.8637,470.6666667,256.8994515131802
1233,49.1484,97.66666667,0.867233333,290.3333333,248.30631871714695
1234,47.6508,76.33333333,0.877733333,56.33333333,153.05584654801623
1235,47.0808,85.0,0.8848,196.3333333,197.64727842029225
1236,47.1468,87.66666667,0.8848,203.0,210.19158820042998
1237,47.6652,96.0,0.8848,330.3333333,248.47617609121005
1238,48.7956,96.0,0.888266667,405.6666667,245.9030048588608
1239,49.494,96.0,0.89,323.0,244.22538331848756
1240,48.2592,70.66666667,0.893533333,79.0,127.5984440964258
1241,41.9436,64.0,0.898833333,74.0,115.43353647264905
1242,35.5956,35.66666667,0.898833333,58.33333333,-1.2725663333148418
1243,26.9916,41.33333333,0.8953,0.0,50.29494203692752
1244,19.632,43.66666667,0.891766667,0.0,82.28667719070813
1245,15.5196,37.0,0.886533333,1.0,61.38911177016473
1246,9.1284,31.0,0.875966667,9.333333333,49.2192556714939
1247,6.1296,26.0,0.867233333,25.0,32.26126564554471
1248,11.1084,26.66666667,0.8584,101.6666667,18.93029132408651
1249,20.2092,49.0,0.854933333,319.3333333,98.14898924745933
1250,27.6744,76.66666667,0.849666667,479.6666667,207.2584498518571
1251,31.3848,88.33333333,0.849666667,367.0,252.09485231924054
1252,37.224,102.3333333,0.8532,578.0,302.5872176976926
1253,42.5268,107.6666667,0.861933333,730.0,314.37360333304605
1254,44.694,110.6666667,0.870733333,548.0,324.23370888075783
1255,41.4528,75.0,0.884766667,325.3333333,166.3945072052511
1256,38.3652,58.33333333,0.893533333,35.33333333,97.73074629508062
1257,37.4916,95.33333333,0.891766667,205.6666667,276.6562057078738
1258,39.4188,102.0,0.89,356.0,302.46384064201607
1259,40.3992,92.66666667,0.888266667,234.3333333,254.62976989497975
1260,41.0604,94.0,0.8848,241.3333333,258.31236635956316
1261,42.696,97.33333333,0.881266667,372.3333333,268.6736287241239
1262,45.0084,102.3333333,0.886533333,443.0,286.90133690179346
1263,45.5424,99.0,0.893533333,335.0,270.9161195089158
1264,46.4148,99.0,0.897066667,231.0,269.11469369737665
1265,47.8968,105.0,0.9006,287.3333333,294.1843113739608
1266,46.3776,70.66666667,0.9058,153.3333333,135.75965374419457
1267,43.956,61.0,0.9058,46.33333333,96.69326517659061
1268,42.072,72.66666667,0.902333333,42.66666667,157.2078230512127
1269,42.0588,100.3333333,0.902333333,272.6666667,289.40401151660785
1270,43.8888,99.33333333,0.9006,380.3333333,278.88222352970706
1271,44.55,95.66666667,0.9006,279.0,259.42629476514935
1272,43.8072,92.33333333,0.9006,201.3333333,245.68435309683866
1273,44.8776,100.0,0.9006,310.3333333,279.16391566705965
1274,45.1368,100.3333333,0.902333333,251.0,280.3679135902456
1275,44.436,86.0,0.904066667,249.3333333,214.33082382844714
1276,43.7388,89.0,0.898833333,265.6666667,229.58273115366444
1277,45.0564,100.6666667,0.8953,353.0,280.6840047013138
1278,44.9664,88.66666667,0.898833333,217.0,224.38660225338288
1279,43.0596,65.66666667,0.897066667,12.0,119.73874075524304
1280,40.6116,52.66666667,0.893533333,31.0,64.06758933984236
1281,40.2696,85.0,0.888266667,162.3333333,218.38829669151596
1282,41.382,94.33333333,0.881266667,288.0,258.2008196819444
1283,42.132,96.0,0.8795,275.3333333,263.58049153415004
1284,41.772,96.0,0.875966667,175.0,263.87766266223093
1285,41.6448,96.0,0.8742,222.6666667,263.8712429301688
1286,42.5952,78.33333333,0.8742,246.0,176.69146061341746
1287,42.6852,90.66666667,0.8742,195.0,235.34080366169388
1288,44.088,101.0,0.8742,355.6666667,280.5826043308921
1289,45.8676,103.0,0.869,453.6666667,283.79375128833203
1290,46.8372,81.33333333,0.872466667,376.0,178.1958530152816
1291,43.7016,45.0,0.8742,82.0,14.217569234553025
1292,42.4788,90.66666667,0.870733333,147.0,235.20138409353677
1293,42.7056,91.0,0.869,272.6666667,235.75515025353133
1294,41.6652,69.33333333,0.869,70.0,135.31266874110435
1295,41.538,87.0,0.869,232.3333333,220.0757792537682
1296,42.1548,92.33333333,0.870733333,260.6666667,244.11384367069513
1297,41.4276,69.66666667,0.8742,80.66666667,138.72047370805967
1298,40.6284,90.33333333,0.870733333,74.66666667,239.04135307184958
1299,41.0916,92.33333333,0.869,241.0,246.86241015048904
1300,42.6732,97.33333333,0.869,362.6666667,266.1031744015546
1301,43.1148,98.66666667,0.865466667,225.6666667,270.4161180958944
1302,41.8356,75.0,0.8637,113.0,160.74129176710903
1303,41.526,95.66666667,0.8584,190.3333333,259.2306755273555
1304,42.4068,96.0,0.856666667,251.3333333,257.8644910558229
1305,44.4924,100.0,0.8584,369.6666667,271.22155984444316
1306,45.9312,94.33333333,0.856666667,392.3333333,239.5566032945975
1307,45.2436,88.66666667,0.8584,221.6666667,214.879477205652
1308,44.6364,96.0,0.8584,162.6666667,251.691719046039
1309,43.9956,87.0,0.8584,188.6666667,210.58194478678223
1310,42.7188,59.33333333,0.8584,127.6666667,82.17281471543873
1311,44.7012,93.33333333,0.854933333,203.6666667,238.01807019781916
1312,45.7656,96.0,0.8532,267.6666667,247.25869841194566
1313,44.5728,87.33333333,0.8479,148.0,208.22216745458581
1314,41.244,89.0,0.8479,169.6666667,225.95583144895073
1315,37.7736,62.0,0.8426,29.0,106.03145521998817
1316,36.6924,99.66666667,0.844366667,190.0,289.5105658605685
1317,37.2396,96.0,0.8374,241.6666667,268.89144271386795
1318,37.7436,96.0,0.8374,188.3333333,267.4118477317736
1319,38.4012,90.0,0.830333333,175.6666667,235.3013144261172
1320,39.8604,89.66666667,0.8268,281.3333333,228.66559397255332
1321,41.7492,95.33333333,0.828566667,403.6666667,250.56886770700783
1322,42.828,97.0,0.833866667,380.3333333,256.5026450517769
1323,45.648,102.3333333,0.839133333,518.3333333,274.8324479770888
1324,44.6424,87.33333333,0.844366667,79.33333333,207.25816000269106
1325,43.788,87.0,0.8479,114.6666667,208.93384994709533
1326,44.4396,87.0,0.8479,297.0,207.02094500595905
1327,44.3052,87.0,0.8479,237.0,207.41550366785088
1328,43.2012,84.0,0.851433333,113.0,197.0858791470232
1329,43.014,88.33333333,0.8532,185.3333333,218.71464196056814
1330,40.4784,65.33333333,0.8532,78.33333333,116.29259245262762
1331,40.344,90.66666667,0.8532,202.6666667,237.69878052103803
1332,41.7852,94.0,0.8532,322.0,249.3904262378216
1333,42.8748,97.33333333,0.8532,297.0,262.11426559687584
1334,41.3928,82.0,0.8532,135.0,193.22109849189263
1335,37.9956,51.33333333,0.851433333,44.33333333,56.326670026939496
1336,35.7084,40.0,0.846133333,0.0,7.764907669721197
1337,33.3636,37.0,0.839133333,0.0,-1.1868087218904293
1338,31.4232,34.0,0.8374,0.0,-10.193366935424478
1339,30.0012,31.0,0.8286,0.0,-22.24115934951874
1340,29.37,32.0,0.814533333,4.0,-18.635764381423087
1341,27.918,41.0,0.804,7.0,26.353138095828456
1342,25.9536,50.0,0.796966667,10.0,73.59881115770986
1343,30.618,60.66666667,0.79,39.33333333,109.35991227078694
1344,35.1144,89.66666667,0.793466667,232.3333333,235.43163073354066
1345,35.1264,91.0,0.8005,301.3333333,243.2776335073715
1346,36.3924,93.0,0.8005,215.0,249.1145815136324
1347,36.5784,90.0,0.8005,111.3333333,234.23821597712436
1348,36.5448,95.66666667,0.802266667,127.6666667,261.78508776247804
1349,38.16,98.0,0.8005,281.0,267.80930475940124
1350,40.5864,103.0,0.802266667,364.6666667,284.9498273156421
1351,42.1536,99.0,0.812766667,321.0,263.49943917392113
1352,43.5996,98.33333333,0.818066667,428.0,257.2094178883135
1353,45.1176,97.33333333,0.826833333,446.3333333,249.8611163524273
1354,46.1124,103.3333333,0.8374,269.6666667,277.87320736679567
1355,47.0628,104.6666667,0.842633333,338.0,282.57733746497684
1356,47.07,98.66666667,0.856666667,314.0,256.91278089214256
1357,46.3188,94.66666667,0.860166667,150.3333333,240.7634982957211
1358,46.8816,101.0,0.872466667,257.3333333,272.0087463524685
1359,46.818,101.0,0.877733333,277.6666667,273.3278139417721
1360,46.2852,94.0,0.8848,336.0,242.97389837851807
1361,44.8248,65.33333333,0.8848,147.6666667,110.3269887783432
1362,44.5356,90.0,0.8848,135.6666667,229.00310729855443
1363,45.282,103.0,0.8848,249.3333333,288.90997055555897
1364,44.1432,95.0,0.888266667,196.3333333,254.78430083793307
1365,41.6868,106.6666667,0.888266667,238.3333333,317.72460495587086
1366,38.5776,104.3333333,0.8848,337.0,314.9611396283667
1367,36.594,106.6666667,0.8848,327.6666667,331.9302110236383
