step,enhanced_speed,cadence,grade,enhanced_altitude,max_heart_rate_perct,power
3349,41.6376,56,0,9,0.8584,0.15
3350,41.0292,58,0,9,0.8532,0.1875
3351,40.212,59,0,9.2,0.8532,0.225
3352,40.1904,61,0,9.2,0.8532,0.7875
3353,40.5252,91,0,9.2,0.8532,0.85
3354,40.9932,91,0,9.4,0.8479,2.6875
3355,41.1228,96,0,9.4,0.8479,4.3625
3356,41.4864,96,0,9.4,0.8426,4.6
3357,41.4396,96,0,9.6,0.8426,3.4625
3358,41.454,96,0,9.6,0.8426,3.3
3359,41.5116,96,0,9.6,0.8426,3.1
3360,41.9796,96,0,9.6,0.8374,3.1125
3361,42.12,96,0,9.8,0.8374,3.825
3362,42.5844,96,0,9.8,0.8374,3.95
3363,43.1172,97,0,9.8,0.8374,4.0625
3364,43.6032,97,0,9.8,0.8374,4.1875
3365,43.3044,101,0,9.8,0.8374,4.2
3366,43.2648,101,0,10,0.8426,3.9125
3367,43.236,101,0,10,0.8426,3.55
3368,43.1352,99,0,10,0.8479,3.3875
3369,42.9984,98,0,10,0.8479,3.025
3370,43.0416,99,0,10.2,0.8479,3.2125
3371,42.9192,99,0,10.2,0.8532,3.6625
3372,42.48,94,0,10.4,0.8532,3.3625
3373,42.8292,96,0,10.4,0.8532,2.5375
3374,43.1604,97,0,10.4,0.8532,3.3625
3375,43.3044,101,0,10.4,0.8532,4.1875
3376,43.6896,101,0,10.4,0.8584,3.5875
3377,43.6752,101,0,10.4,0.8584,3.075
3378,43.7868,101,0,10.4,0.8584,3.125
3379,43.7832,96,0,10.2,0.8584,3.1
3380,43.2972,77,0,10.2,0.8584,2.0125
3381,42.8184,56,0,10.2,0.8584,1.2125
3382,43.3764,77,0,10.2,0.8584,1.375
3383,43.9344,98,0,10.2,0.8584,3.25
3384,44.5464,101,0,10,0.8532,3.3375
3385,44.9676,101,0,10,0.8532,4.6125
3386,45.1008,101,0,10,0.8532,4.625
3387,45.7056,104,0,10,0.8532,4.1375
3388,45.7128,103,0,10,0.8532,3.875
3389,45.7632,94,0,10,0.8532,3.45
3390,45.432,87,0,10,0.8532,2.9375
3391,44.5104,79,0,10,0.8532,2.8375
3392,43.5744,71,0,10,0.8532,2.7375
3393,42.9804,64,0,10,0.8584,2.6375
3394,41.6412,56,0,10,0.8584,2.5375
3395,39.0636,48,0,9.8,0.8584,2.4375
3396,36.9144,40,0,9.8,0.8584,2.3375
3397,34.7904,32,0,9.6,0.8584,2.2375
3398,32.4972,27,0,9.6,0.8584,0
3399,29.0736,45,0,9.6,0.8584,0
3400,25.74,44,0,9.4,0.8532,0
3401,22.3848,42,0,9.4,0.8532,0
3402,18.864,40,0,9.4,0.8479,0
3403,15.822,37,0,9.4,0.8479,0
3404,12.0852,35,0,9.4,0.8479,0
3405,10.4472,35,0,9.4,0.8426,0
3406,8.6616,39,0,9.4,0.8426,0
3407,7.398,42,0,9.4,0.8374,0.025
3408,6.7608,37,0,9.4,0.8374,0.025
3409,6.0948,32,0,9.2,0.8268,0.0375
3410,5.31,28,0,9.2,0.8216,0.1
3411,4.8888,23,0,9.2,0.8163,0.1125
3412,4.7772,19,0,9.2,0.8163,0.1125
3413,4.7304,17,0,9.4,0.8058,0.1375
3414,4.7088,19,0,9.4,0.7952,0.1375
3415,4.6836,21,0,9.4,0.7794,0.1125
3416,4.2876,21,0,9.4,0.7742,0.125
3417,4.158,20,0,9.4,0.7689,0.1375
3418,4.1508,20,0,9.4,0.7636,0.1375
3419,3.6648,19,0,9.4,0.7636,0.15
3420,10.6668,26,0,9.2,0.7636,1.2875
3421,11.8908,34,0,9.4,0.7636,1.5125
3422,15.606,50,0,9.4,0.7636,3.0875
3423,19.3212,76,0,9.4,0.7636,4.0375
3424,21.564,91,0,9.6,0.7689,5.3375
3425,24.048,93,0,9.6,0.7689,5.7375
3426,26.8632,108,0,9.6,0.7689,6.175
3427,29.0736,111,0,9.6,0.7794,7.525
3428,30.798,108,0,9.8,0.7794,7.5375
3429,31.9572,109,0,9.8,0.7847,6.5875
3430,33.7572,103,0,9.8,0.79,6.1375
3431,35.892,108,0,9.8,0.79,6.8625
3432,37.5552,112,0,10,0.8005,7.5125
3433,38.6388,114,0,10,0.8058,8.0875
3434,39.2184,112,0,10,0.811,7.775
3435,40.2264,110,0,10,0.8163,6.6
3436,41.6196,107,0,10,0.8268,6.75
3437,42.5304,108,0,10,0.8268,7.075
3438,43.0272,108,0,10,0.8321,6.7125
3439,43.5888,101,0,10,0.8321,5.475
3440,43.6356,91,0,10,0.8321,4.675
3441,43.0596,61,0,9.8,0.8426,3.25
3442,42.6708,59,0,9.8,0.8479,0.2875
3443,43.254,94,0,9.8,0.8584,1.775
3444,43.3692,97,0,9.8,0.8584,3.4875
3445,42.9012,90,0,9.8,0.8584,4.1375
3446,42.1272,82,0,9.8,0.8637,3.7125
3447,41.3892,74,0,9.8,0.8637,3.2875
3448,41.67,73,0,9.8,0.869,2.025
3449,41.5836,95,0,9.8,0.869,2.1875
3450,41.4828,90,0,9.8,0.8742,2.1875
3451,41.8356,107,0,9.8,0.8742,1.425
3452,42.2424,107,0,9.8,0.869,2.0875
3453,42.6204,112,0,9.8,0.869,3.8
3454,42.9552,104,0,9.6,0.869,3.6
3455,43.65,101,0,9.6,0.8742,3.525
3456,44.3088,101,0,9.6,0.8742,4.675
3457,45.0288,102,0,9.8,0.8742,5.7375
3458,45.9216,104,0,9.8,0.8742,6.3
3459,46.5948,106,0,9.8,0.8742,6.4125
3460,46.5516,103,0,9.8,0.8742,6.3625
3461,45.8532,67,0,9.8,0.8795,3.575
3462,45,61,0,9.8,0.8795,2.75
3463,44.6472,76,0,9.8,0.8848,0.325
3464,45.4896,102,0,10,0.89,2.05
3465,46.0368,104,0,10,0.89,4.9375
3466,46.0728,106,0,10,0.89,5.8125
3467,46.08,103,0,10,0.89,5.3625
3468,45.7704,101,0,10,0.89,4.9125
3469,45.1764,97,0,10,0.8953,3.2125
3470,44.3916,83,0,10,0.8953,3.1
3471,43.7436,70,0,10.2,0.8953,2.9875
3472,43.7472,66,0,10,0.8953,1.4875
3473,43.8588,101,0,10,0.89,1.8875
3474,43.8192,99,0,10.2,0.89,2.8875
3475,43.7652,101,0,10.2,0.89,3.0625
3476,43.722,101,0,10.2,0.89,2.6875
3477,43.6824,101,0,10.2,0.89,2.6
3478,43.6356,101,0,10.2,0.89,2.25
3479,43.7112,101,0,10.4,0.89,2.2875
3480,44.4096,101,0,10.4,0.89,2.65
3481,44.9748,101,0,10.4,0.89,4.3875
3482,45.8568,102,0,10.6,0.89,5.2125
3483,45.936,97,0,10.6,0.89,5.6
3484,46.3644,104,0,10.6,0.89,4.1875
3485,46.458,102,0,10.6,0.89,3.225
3486,46.4904,101,0,10.6,0.89,2.925
3487,46.9404,107,0,10.4,0.89,2.7625
3488,46.9944,105,0,10.4,0.89,3.45
3489,46.5012,92,0,10.4,0.89,3.125
3490,45.8964,73,0,10.4,0.89,1.2
3491,45.144,62,0,10.4,0.8953,0
3492,44.316,56,0,10.4,0.9006,0.0125
3493,43.1028,51,0,10.4,0.9058,0.025
3494,42.192,59,0,10.6,0.9058,0.125
3495,42.2028,93,0,10.6,0.9058,0.925
3496,42.3612,96,0,10.6,0.9058,2.2875
3497,42.8292,96,0,10.6,0.9058,3.4125
3498,42.8904,97,0,10.6,0.9058,4.0375
3499,43.3368,98,0,10.6,0.9058,4.325
3500,42.7644,94,0,10.6,0.9058,3.7625
3501,42.7176,95,0,10.6,0.9058,2.2125
3502,41.9436,89,0,10.6,0.9058,1.5375
3503,41.1408,77,0,10.6,0.9058,1.1
3504,40.5036,66,0,10.6,0.9058,0.0125
3505,39.9384,82,0,10.6,0.9006,0.2
3506,40.0572,91,0,10.6,0.9006,0.9
3507,40.7988,92,0,10.8,0.8953,2.3125
3508,40.9176,92,0,10.8,0.8953,3
3509,41.5512,93,0,10.8,0.8953,3.6875
3510,41.9112,96,0,10.8,0.8953,4.3
3511,42.3792,96,0,10.8,0.8953,4.2
3512,42.9768,96,0,10.8,0.8953,4.1625
3513,43.0272,97,0,11,0.8953,3.9125
3514,43.1784,99,0,11,0.89,3.5125
3515,43.8264,101,0,11,0.8953,3.65
3516,44.4132,101,0,11,0.89,4.075
3517,44.8092,101,0,11,0.89,4.7
3518,45.216,101,0,11,0.89,4.1625
3519,45.108,100,0,10.8,0.89,2.95
3520,44.8416,99,0,10.8,0.8848,1.95
3521,44.568,91,0,10.8,0.8848,1.5125
3522,44.0928,75,0,10.8,0.8848,0.775
3523,43.3656,65,0,10.8,0.89,0.2625
3524,42.7644,61,0,10.8,0.89,0.1
3525,42.1128,63,0,10.6,0.8848,0.3
3526,42.4548,80,0,10.6,0.8848,1.2125
3527,42.8472,96,0,10.6,0.8848,2.4
3528,43.5132,98,0,10.6,0.8848,3.9375
3529,44.2764,101,0,10.6,0.8848,4.9125
3530,45.0648,101,0,10.6,0.8848,5.25
3531,45.2052,102,0,10.6,0.8795,5.225
3532,45.72,105,0,10.6,0.8848,4.975
3533,45.1584,81,0,10.6,0.8848,3.65
3534,44.2584,71,0,10.6,0.8795,3.0875
3535,44.5788,72,0,10.4,0.8795,1.025
3536,43.8732,92,0,10.6,0.8795,1.275
3537,43.2504,61,0,10.6,0.8795,1.325
3538,42.0048,58,0,10.6,0.8795,0.875
3539,41.3856,54,0,10.6,0.8795,0.4125
3540,41.4612,67,0,10.8,0.8795,0.3875
3541,41.832,96,0,10.6,0.8795,1.6125
3542,42.2028,96,0,10.6,0.8795,3.2875
3543,42.138,92,0,10.6,0.8795,3.6625
3544,41.2092,85,0,10.6,0.8795,3.3125
3545,40.8636,78,0,10.6,0.8795,2.95
3546,40.1904,70,0,10.8,0.8795,2.6
3547,40.2228,72,0,10.8,0.8742,1.6
3548,40.6404,91,0,10.8,0.8742,2.1125
3549,40.6008,91,0,10.8,0.8742,2.8625
3550,40.536,91,0,10.8,0.869,2.6875
3551,40.4784,91,0,10.8,0.8637,1.8875
3552,40.5324,91,0,10.6,0.8637,1.85
3553,40.896,91,0,10.6,0.8637,2.4125
3554,40.9464,93,0,10.6,0.8637,2.6875
3555,41.1012,94,0,10.6,0.8637,2.625
3556,41.5296,95,0,10.6,0.8637,2.6125
3557,41.8464,96,0,10.6,0.8637,2.7375
3558,41.976,96,0,10.6,0.8637,3.1
3559,42.4044,96,0,10.6,0.8637,3.4125
3560,42.5088,96,0,10.6,0.8637,3.4125
3561,43.2396,96,0,10.6,0.8637,3.4
3562,42.7752,92,0,10.6,0.8637,3.45
3563,42.084,76,0,10.6,0.8584,3.3125
3564,41.454,60,0,10.6,0.8584,3.1875
3565,41.9796,71,0,10.6,0.8584,2.55
3566,42.4368,95,0,10.6,0.8584,2.975
3567,42.966,96,0,10.6,0.8584,3.85
3568,43.038,97,0,10.6,0.8584,3.9375
3569,42.9516,95,0,10.6,0.8584,3.0625
3570,42.3576,91,0,10.6,0.8584,1.975
3571,42.4872,90,0,10.6,0.8584,1.35
3572,42.9732,94,0,10.6,0.8584,1.4625
3573,43.2792,98,0,10.6,0.8584,3.1125
3574,43.9956,99,0,10.6,0.8584,4.125
3575,44.5716,96,0,10.6,0.8584,4.85
3576,44.6004,96,0,10.6,0.8584,4.5375
3577,44.6652,96,0,10.6,0.8584,3.7875
3578,44.6328,96,0,10.4,0.8637,3.075
3579,44.6292,96,0,10.4,0.8637,2.7125
3580,44.6832,94,0,10.4,0.8637,2.4125
3581,44.3916,89,0,10.4,0.8637,1.975
3582,44.2512,82,0,10.4,0.8637,1.6
3583,43.8948,78,0,10.4,0.8637,0.7375
3584,43.5348,81,0,10.4,0.869,0.775
3585,43.4988,86,0,10.4,0.8637,1.125
3586,43.5888,91,0,10.4,0.8584,1.6625
3587,43.5564,91,0,10.2,0.8584,2.075
3588,43.5312,83,0,10.2,0.8584,1.8
3589,42.9444,66,0,10.2,0.8532,0.575
3590,42.2568,59,0,10,0.8532,0.075
3591,41.778,54,0,10,0.8479,0.2
3592,41.9112,65,0,10,0.8479,0.6375
3593,41.8032,86,0,10,0.8426,1.05
3594,42.2316,88,0,10,0.8426,1.4125
3595,42.228,90,0,10,0.8426,1.775
3596,42.3108,91,0,10,0.8426,2.55
3597,43.2216,91,0,9.8,0.8426,3.4875
3598,44.0172,93,0,10,0.8374,4.5
3599,44.6436,96,0,9.8,0.8374,4.5
3600,44.748,96,0,10,0.8374,4.0875
3601,45.1296,96,0,10,0.8374,3.925
3602,45.8352,96,0,10,0.8374,4.2375
3603,46.9836,101,0,10,0.8374,5.5375
3604,47.3544,101,0,10,0.8374,6.4375
3605,47.4408,99,0,9.8,0.8374,6.125
3606,47.0376,98,0,9.8,0.8374,5.8125
3607,46.6992,82,0,9.8,0.8374,3.1125
3608,47.07,98,0,9.8,0.8374,3.0375
3609,47.1348,97,0,9.8,0.8426,3.625
3610,46.7244,76,0,9.6,0.8426,1.9375
3611,46.1448,62,0,9.8,0.8426,0.425
3612,45.4428,56,0,9.8,0.8479,0
3613,44.6652,57,0,9.8,0.8479,0.125
3614,43.8768,58,0,9.8,0.8479,0.3375
3615,43.9308,75,0,9.8,0.8479,1.1875
3616,44.2404,95,0,9.8,0.8479,2.3375
3617,44.7552,96,0,9.8,0.8426,3.625
3618,44.8416,96,0,9.8,0.8426,3.8125
3619,44.9316,96,0,9.8,0.8479,3.525
3620,45.234,96,0,9.8,0.8479,3.5375
3621,45.5832,96,0,9.8,0.8426,3.725
3622,45.504,96,0,9.8,0.8426,3.325
3623,45.1944,91,0,9.8,0.8374,2.3625
3624,44.64,77,0,9.8,0.8374,1.575
3625,43.9596,60,0,9.8,0.8374,1.125
3626,43.8804,68,0,9.8,0.8374,0.95
3627,43.9776,94,0,9.8,0.8426,1.9
3628,44.0064,96,0,9.8,0.8426,2.3625
3629,44.064,96,0,9.8,0.8426,2.25
3630,44.442,96,0,9.8,0.8426,2.375
3631,44.5284,96,0,9.8,0.8426,2.975
3632,44.9208,96,0,9.8,0.8479,3.4125
3633,45.072,96,0,9.8,0.8479,3.8125
3634,45.8568,96,0,9.8,0.8426,4.2125
3635,46.17,97,0,9.8,0.8426,4.3625
3636,46.5516,100,0,9.8,0.8479,4.2625
3637,46.6452,101,0,9.8,0.8479,3.8875
3638,46.746,101,0,9.8,0.8479,3.4125
3639,47.106,101,0,9.8,0.8479,3.4625
3640,47.5164,101,0,9.8,0.8479,3.825
3641,47.0124,77,0,9.8,0.8479,3.3125
3642,46.8792,72,0,9.8,0.8479,2.075
3643,46.1376,83,0,9.8,0.8479,1.4375
3644,45.6408,77,0,9.8,0.8479,1.3125
3645,44.9352,71,0,9.8,0.8479,1.1875
3646,43.9308,65,0,9.8,0.8479,1.0625
3647,43.0416,59,0,9.8,0.8479,0.9375
3648,41.7708,53,0,9.6,0.8426,0.8125
3649,41.292,47,0,9.6,0.8426,0.6875
3650,39.9456,41,0,9.6,0.8374,0.575
3651,37.3644,35,0,9.4,0.8374,0.45
3652,36.3096,29,0,9.4,0.8321,0.325
3653,35.7984,42,0,9.4,0.8268,0
3654,35.4492,55,0,9.4,0.8216,0
3655,34.8624,54,0,9.4,0.8163,0.0375
3656,33.6024,53,0,9.4,0.8163,0.1
3657,32.598,51,0,9.4,0.8163,0.1625
3658,31.4388,50,0,9.4,0.811,0.225
3659,30.6,48,0,9.4,0.8058,0.2875
3660,30.0924,47,0,9.2,0.8058,0.35
3661,29.7252,46,0,9.2,0.7952,0.4125
3662,29.232,44,0,9.2,0.79,0.475
3663,30.7764,67,0,9.2,0.7794,1.6125
3664,32.3064,90,0,9.2,0.7794,3.4375
3665,34.0056,94,0,9.2,0.7794,5.0875
3666,34.6392,93,0,9.2,0.7742,5.5625
3667,35.4888,91,0,9.2,0.7742,4.8625
3668,36.7668,94,0,9.2,0.7742,5.325
3669,38.574,99,0,9.2,0.7794,6.95
3670,39.8664,103,0,9.2,0.7847,7.8
3671,41.8392,105,0,9.2,0.79,8.15
3672,43.2828,110,0,9.2,0.7952,8.9875
3673,43.38,96,0,9.2,0.8005,6.2875
3674,43.3548,95,0,9.2,0.8005,2.5
3675,43.4448,91,0,9,0.8058,2.3125
3676,43.5852,91,0,9,0.811,3.3125
3677,43.9344,93,0,9,0.8163,3.4375
3678,44.262,95,0,9.2,0.8216,3.4375
3679,43.6896,80,0,9,0.8268,3.225
3680,43.344,64,0,9,0.8321,2.7875
3681,43.254,64,0,9,0.8374,1.775
3682,43.2828,83,0,9,0.8426,2.0625
3683,42.7968,72,0,9.2,0.8426,2.4875
3684,42.174,62,0,9.2,0.8426,2.075
3685,41.5008,70,0,9.2,0.8479,1.6375
3686,41.418,82,0,9.2,0.8479,0.7125
3687,41.7528,87,0,9.2,0.8479,1.4375
3688,42.3756,90,0,9,0.8479,2.6125
3689,43.6284,91,0,9,0.8479,4.525
3690,45.252,94,0,9,0.8479,6.8375
3691,46.3032,96,0,9,0.8532,7.8
3692,47.4732,100,0,8.8,0.8532,7.7625
3693,48.4848,99,0,9,0.8532,7.6
3694,49.194,97,0,8.8,0.8584,7.4375
3695,49.0572,95,0,8.8,0.8584,7.275
3696,48.384,94,0,9,0.8637,7.1
3697,48.4632,99,0,8.8,0.8637,5.475
3698,49.176,105,0,8.8,0.8637,5.075
3699,49.3236,107,0,8.8,0.8637,4.9375
3700,49.266,94,0,8.8,0.869,3.7125
3701,48.8556,92,0,8.8,0.869,2.2375
3702,48.3372,92,0,8.8,0.8742,1.1875
3703,47.628,81,0,8.8,0.8795,0.4625
3704,46.9872,56,0,8.6,0.8795,0.4625
3705,46.9872,72,0,8.8,0.8848,1.4125
3706,47.106,94,0,8.8,0.8848,2.85
3707,47.1492,89,0,8.8,0.8848,3.1
3708,46.71,84,0,8.8,0.8848,2.2625
3709,47.3004,85,0,8.8,0.8848,1.85
3710,47.43,94,0,8.8,0.8848,3.5
3711,47.5452,96,0,8.8,0.8848,4.1375
3712,47.6676,96,0,9,0.8848,4.075
3713,47.7828,96,0,9,0.8848,4.175
3714,48.1644,96,0,9,0.8848,4.4
3715,48.8988,96,0,9,0.89,4.9625
3716,49.3236,96,0,9,0.89,5.85
3717,49.842,100,0,9,0.89,5.5125
3718,49.4676,98,0,9,0.89,4.125
3719,49.1724,90,0,9,0.89,2.475
3720,48.5856,58,0,9,0.89,1.0125
3721,48.618,71,0,9,0.8953,0.9
3722,47.574,83,0,9.2,0.8953,1.05
3723,44.3304,73,0,9.2,0.8953,0.9875
3724,41.2092,64,0,9,0.9006,0.925
3725,40.2912,55,0,9,0.9006,0.8625
3726,37.4076,45,0,9,0.9006,0.8
3727,35.5932,36,0,9,0.9006,0.725
3728,33.786,26,0,9,0.8953,0.6625
3729,29.3436,32,0,8.8,0.8953,0
3730,26.6544,44,0,8.8,0.8953,0
3731,24.9768,48,0,8.8,0.8953,0
3732,21.9564,46,0,8.8,0.8953,0
3733,19.2132,44,0,8.8,0.89,0
3734,17.7264,41,0,8.8,0.89,0
3735,16.8912,39,0,8.8,0.89,0.0125
3736,15.9192,37,0,8.8,0.8848,0.0125
3737,13.7484,35,0,8.6,0.8848,0.0125
3738,10.62,33,0,8.6,0.8795,0.05
3739,9.3456,31,0,8.6,0.8742,0.1125
3740,7.4196,29,0,8.6,0.8742,0.1875
3741,6.2244,28,0,8.6,0.869,0.25
3742,5.5044,26,0,8.6,0.869,0.3125
3743,6.66,24,0,8.6,0.8637,0.375
3744,8.1036,22,0,8.6,0.8584,0.45
3745,11.2968,26,0,8.6,0.8584,1.3625
3746,13.9248,32,0,8.6,0.8584,2
3747,17.0388,39,0,8.6,0.8584,3.025
3748,20.1168,46,0,8.6,0.8532,3.6875
3749,23.472,62,0,8.8,0.8532,5.2625
3750,25.524,72,0,8.8,0.8532,6.2375
3751,28.3284,77,0,8.8,0.8479,6.075
3752,29.1708,81,0,8.8,0.8479,5.675
3753,30.0636,85,0,8.8,0.8479,4.7625
3754,31.1868,87,0,9,0.8479,4.2375
3755,32.904,93,0,9,0.8532,4.7625
3756,35.0784,96,0,9,0.8532,5.5125
3757,37.3068,104,0,9,0.8532,7.6875
3758,39.2868,107,0,9,0.8532,8.475
3759,40.9572,107,0,9,0.8584,8.9625
3760,42.7428,108,0,9,0.8637,9.45
3761,43.8804,108,0,9,0.8637,8.9625
3762,44.3268,108,0,9.2,0.869,8.0875
3763,45.1368,116,0,9.2,0.869,6.6375
3764,44.6184,108,0,9.2,0.8742,5.825
3765,42.8868,84,0,9.2,0.8795,5.2375
3766,41.0652,61,0,9.2,0.8848,4.65
3767,40.4064,80,0,9.2,0.89,2.3125
3768,39.7872,69,0,9.2,0.89,0.825
3769,38.3796,55,0,9.2,0.8953,0.2125
3770,36.9288,51,0,9.2,0.8953,0.2875
3771,37.188,94,0,9.2,0.8953,1.5625
3772,37.5012,96,0,9.2,0.89,2.85
3773,37.7856,96,0,9.2,0.89,3.3
3774,38.556,100,0,9,0.89,3.975
3775,39.5244,101,0,9,0.89,4.5875
3776,40.176,105,0,9,0.89,4.7875
3777,40.2768,96,0,9,0.89,3.7875
3778,40.4172,91,0,9,0.89,2.7
3779,40.5036,91,0,9,0.8848,2.3
3780,40.6368,91,0,9,0.8848,2.325
3781,41.0688,95,0,9.2,0.8848,3.05
3782,41.4756,96,0,9.2,0.8848,3.675
3783,41.9544,96,0,9.2,0.8848,3.8375
3784,42.498,96,0,9.2,0.8795,4.5125
3785,43.6356,100,0,9.2,0.8795,5.6125
3786,44.37,101,0,9.2,0.8848,5.875
3787,45.1116,101,0,9.2,0.8848,5.6125
3788,45.5436,105,0,9.2,0.89,5.125
3789,45.2736,97,0,9.2,0.89,4.65
3790,45.3132,99,0,9.2,0.8953,4.1875
3791,46.0404,101,0,9.2,0.8953,3.725
3792,46.4724,103,0,9.2,0.8953,3.2625
3793,46.5156,98,0,9.2,0.8953,3.0125
3794,46.2564,96,0,9.2,0.9006,2.3875
3795,47.7684,99,0,9.2,0.9006,2.525
3796,47.9484,106,0,9.2,0.9006,3.4375
3797,47.9736,110,0,9.2,0.9006,4.8125
3798,47.6604,87,0,9,0.9058,3.0875
3799,46.35,65,0,9,0.9058,1.55
3800,45.1224,60,0,9,0.9058,1.1125
3801,44.4024,54,0,9.2,0.9058,0.675
3802,43.74,49,0,9.2,0.9058,0.2375
3803,43.7256,80,0,9.2,0.9058,0.825
3804,43.0884,76,0,9.2,0.9058,0.6125
3805,41.796,71,0,9.2,0.9006,0.4875
3806,41.3316,71,0,9.2,0.9006,0.5
3807,41.7672,101,0,9,0.9006,2.2
3808,41.9148,102,0,9,0.9006,3.875
3809,42.4944,98,0,9,0.9058,4.15
3810,43.3116,96,0,9.2,0.9006,4.4375
3811,43.8552,101,0,9.2,0.9006,4.7625
3812,44.4996,101,0,9.2,0.9006,5.0625
3813,44.8884,100,0,9.2,0.9006,4.475
3814,44.4312,98,0,9.2,0.9006,3.6625
3815,44.3304,89,0,9.2,0.9006,2.325
3816,43.8084,97,0,9.2,0.9006,2.175
3817,43.7724,84,0,9.2,0.9006,2.175
3818,43.8408,96,0,9.2,0.9006,3.2
3819,44.6616,101,0,9.2,0.9006,4.925
3820,45.198,99,0,9.2,0.9006,3.75
3821,44.7732,100,0,9.2,0.9006,2.9625
3822,44.766,101,0,9.2,0.9006,2.8375
3823,45.144,101,0,9.2,0.9058,3.225
3824,45.5004,99,0,9.2,0.9006,3.35
3825,45.0504,94,0,9.2,0.9006,3.25
3826,44.4996,86,0,9,0.9058,3.1125
3827,43.758,78,0,9,0.9058,2.9875
3828,43.3116,70,0,9,0.9006,2.85
3829,43.65,96,0,9,0.9006,2.925
3830,44.2548,101,0,9,0.8953,4.1875
3831,44.3952,101,0,9,0.8953,4.45
3832,45.3564,101,0,9,0.8953,4.55
3833,45.4176,100,0,9,0.8953,4.2375
3834,45.4212,100,0,9,0.8953,3.875
3835,44.9172,90,0,9,0.9006,2.8
3836,44.5608,76,0,9,0.9006,1.4625
3837,43.6104,70,0,9.2,0.9006,0.075
3838,43.2612,66,0,9.2,0.8953,0.15
3839,42.3072,61,0,9.2,0.8953,0.225
3840,41.3676,57,0,9,0.8953,0.3125
3841,40.5504,53,0,9,0.8953,0.3875
3842,39.9168,48,0,9,0.89,0.4625
3843,39.996,73,0,9,0.89,1.025
3844,40.1256,91,0,9,0.89,2.175
3845,40.6872,91,0,9,0.8848,2.8875
3846,41.1876,91,0,9,0.8848,3.525
3847,41.2416,96,0,9,0.8795,3.6875
3848,41.7168,96,0,9,0.8795,3.5875
3849,42.1056,96,0,9,0.8795,3.575
3850,42.1524,96,0,9.2,0.8795,3.575
3851,42.138,96,0,9.2,0.8795,3.175
3852,42.0336,96,0,9.2,0.8795,2.5
3853,41.4972,96,0,9.2,0.8742,2.05
3854,41.7852,96,0,9.2,0.8742,2.0125
3855,41.4072,96,0,9.4,0.8742,2.175
3856,41.688,96,0,9.4,0.8742,2.5125
3857,41.8392,96,0,9.4,0.8742,3.6625
3858,42.57,96,0,9.4,0.8742,4.375
3859,42.6708,93,0,9.4,0.8742,3.3
3860,42.5448,46,0,9.4,0.8742,1.55
3861,42.516,80,0,9.4,0.8742,1.45
3862,42.426,96,0,9.6,0.8742,2.3625
3863,43.1136,96,0,9.6,0.8742,3.5
3864,43.686,101,0,9.6,0.8742,4.3375
3865,44.0856,101,0,9.6,0.8742,4.775
3866,44.4924,101,0,9.6,0.8742,4.225
3867,44.7804,101,0,9.6,0.869,4.075
3868,45.8532,101,0,9.4,0.869,5.1625
3869,46.9692,107,0,9.4,0.869,7.775
3870,47.5884,104,0,9.6,0.869,6.45
3871,46.7856,82,0,9.6,0.8742,4.7
3872,46.1376,58,0,9.6,0.8742,2.95
3873,44.7804,51,0,9.6,0.8742,1.85
3874,43.4304,45,0,9.6,0.8742,1.025
3875,42.894,39,0,9.6,0.8742,0.2
3876,42.3432,90,0,9.6,0.8742,0.5
3877,42.3972,91,0,9.6,0.869,1.825
3878,42.696,91,0,9.6,0.869,3.1875
3879,42.714,91,0,9.6,0.869,3.4625
3880,42.6744,91,0,9.6,0.869,3.475
3881,42.7284,91,0,9.6,0.869,3.2875
3882,41.7204,75,0,9.6,0.869,1.0875
3883,42.0444,52,0,9.8,0.869,0.525
3884,41.2308,81,0,9.8,0.869,1.0125
3885,41.2848,87,0,9.8,0.869,2.1375
3886,41.6448,87,0,9.8,0.869,3.125
3887,41.6844,87,0,9.8,0.869,3.45
3888,42.0876,90,0,10,0.869,3.4875
3889,42.174,91,0,10,0.869,3.225
3890,42.2028,96,0,10,0.8742,3.0625
3891,42.0408,80,0,10,0.8742,1.8125
3892,41.1912,44,0,10,0.8742,0.6125
3893,41.0508,85,0,10,0.8742,0.6
3894,40.7124,93,0,10.2,0.8742,0.5375
3895,40.6188,87,0,10.2,0.869,0.575
3896,40.554,91,0,10.2,0.869,1.6875
3897,40.6728,91,0,10.2,0.869,2.425
3898,41.0868,91,0,10.2,0.869,2.9375
3899,41.5152,95,0,10.2,0.869,3.675
3900,42.0804,96,0,10.2,0.869,4.3
3901,42.6816,96,0,10.2,0.869,4.875
3902,43.2576,100,0,10.2,0.869,4.425
3903,43.1784,101,0,10.2,0.869,3.4375
3904,43.1208,99,0,10.4,0.8637,2.8625
3905,43.0452,96,0,10.4,0.8637,2.1625
3906,42.354,87,0,10.4,0.8637,1.7875
3907,41.8428,75,0,10.4,0.8637,1.4125
3908,41.31,63,0,10.4,0.8637,1.0375
3909,41.436,95,0,10.4,0.8584,1.7875
3910,41.5008,96,0,10.4,0.8584,2.8125
3911,41.6412,96,0,10.4,0.8584,2.5375
3912,41.7672,96,0,10.4,0.8584,2.6125
3913,42.4764,96,0,10.4,0.8532,3.1375
3914,42.9768,96,0,10.4,0.8584,3.675
3915,43.5672,100,0,10.4,0.8584,3.675
