Recording_URL,Publicly_Shared,Already_Watched,Comments,Labels,Created,New___Returning,Hotjar_User_ID,Country,Action_Count,Page_Count,Duration__seconds_,Device,Device_Screen_Size,Browser,Operating_System,Referrer_URL,Landing_Page_URL,Exit_Page_URL,Rage_Clicked,U_Turned,Incoming_Feedback,Net_Promoter_Score__,Events
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/13/2023 2:41:38,Returning user,4aa51ddf,AU,10,1,506,Desktop,1920 X 992,Safari,Mac,https://WEBSITE-NAME.com.au/collections/gear-luggage-gear-bags-duffels,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/13/2023 0:26:40,Returning user,7fdeebba,AU,4,1,80,Phone,570 X 1073,Chrome,Android,https://WEBSITE-NAME.com.au/collections/gear-wading-wader-boot-combos,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/30/2023 8:56:57,Returning user,47629190,AU,10,1,92,Phone,960 X 1551,Facebook,Ios,https://WEBSITE-NAME.com.au/products/XXXXX,https://WEBSITE-NAME.com.au/products/HANDLELINK,https://WEBSITE-NAME.com.au/products/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/10/2023 3:08:53,Returning user,a734beed,AU,8,1,258,Desktop,1054 X 1264,Safari,Mac,https://WEBSITE-NAME.com.au/collections/gear-backing-leaders-tippet-leaders-rio/products/rio-powerflex-plus-leaders?variant=37935016935606,https://WEBSITE-NAME.com.au/products/HANDLELINK,https://WEBSITE-NAME.com.au/products/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/10/2023 21:52:56,Returning user,a734beed,AU,3,1,407,Desktop,1054 X 1264,Safari,Mac,https://WEBSITE-NAME.com.au/collections/gear-backing-leaders-tippet-leaders-rio/products/rio-powerflex-plus-leaders?variant=37935016935606,https://WEBSITE-NAME.com.au/products/HANDLELINK,https://WEBSITE-NAME.com.au/products/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/16/2023 6:12:53,New user,57de73f4,AU,33,14,448,Desktop,1576 X 1135,Safari,Mac,https://WEBSITE-NAME.com.au/?gclid=EAIaIQobChMImuv9-t2t_gIVWKKWCh0O3AIdEAAYASAAEgKG7fD_BwE,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/28/2023 3:59:53,Returning user,ff0c6e61,AU,1,1,1908,Desktop,1774 X 1206,Chrome,Mac,https://WEBSITE-NAME.com.au/products/XXXXX,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/28/2023 5:39:53,Returning user,ff0c6e61,AU,85,25,3672,Desktop,1774 X 1206,Chrome,Mac,https://WEBSITE-NAME.com.au/products/XXXXX,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/products/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/18/2023 8:18:10,Returning user,1bfd7656,AU,31,1,738,Desktop,1792 X 1009,Chrome,Mac,https://WEBSITE-NAME.com.au/collections/all?gclid=EAIaIQobChMIptKK3vSy_gIVWD5gCh0ORwRmEAAYASABEgJx__D_BwE,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/9/2023 7:40:22,Returning user,55b1f611,AU,4,1,66,Desktop,1920 X 1089,Chrome,Windows,https://WEBSITE-NAME.com.au/collections/gear-rods?pf_v_brand=Vision,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/9/2023 3:12:44,Returning user,55b1f611,AU,28,7,2049,Desktop,1920 X 1089,Chrome,Windows,https://WEBSITE-NAME.com.au/collections/gear-reels,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/5/2023 5:48:39,New user,6241692c,AU,4,2,52,Desktop,2034 X 1224,Safari,Mac,https://WEBSITE-NAME.com.au/collections/XXXXXX?pf_opt_line_weight=3+Wt.+WF+Floating,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/5/2023 7:36:44,New user,6241692c,AU,112,32,2733,Desktop,2034 X 1224,Safari,Mac,https://WEBSITE-NAME.com.au/products/premier-rio-technical-trout,https://WEBSITE-NAME.com.au/search?HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/14/2023 2:00:42,Returning user,415493c7,AU,11,7,2556,Desktop,2139 X 1165,Chrome,Mac,https://WEBSITE-NAME.com.au/search?type=product&q=simms+hats,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/26/2023 15:51:46,New user,fe1eca45,PK,2,1,46,Phone,291 X 441,Safari,Ios,,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/17/2023 14:03:31,New user,c857f21a,IQ,1,1,35,Phone,320 X 448,Safari,Ios,,https://WEBSITE-NAME.com.au/?wbraid=ClIKCQjwue6hBhDzARJBAPkhfjz1l8fuijn-OIJqcdX_B1bzVEIceMKrsxozGQIsRPC4BXWzfNcfypexWQKwVmKYCv7tTJRykBz7QhTMqbkaAq_N,https://WEBSITE-NAME.com.au/?wbraid=ClIKCQjwue6hBhDzARJBAPkhfjz1l8fuijn-OIJqcdX_B1bzVEIceMKrsxozGQIsRPC4BXWzfNcfypexWQKwVmKYCv7tTJRykBz7QhTMqbkaAq_N,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/4/2023 21:50:16,New user,6f4fb815,AU,14,3,80,Phone,320 X 512,Instagram,Ios,,https://WEBSITE-NAME.com.au/?utm_source=facebook&utm_medium=ad&utm_campaign=1.+TOF&utm_content=1967&fbclid=PAAaZXSfbkiX-TlqVGgvHCd9g3feC4mxw1oBXM4P0eIUkllRpMeLMpLhPmI7k_aem_AU3Qmls6Z2uDxQa-4knFXKu9wOxMwZdim5vka3N6jpp8Q7cJlD0GQWdFodDAkqh2bkzI4VNE2KDAoSPfldbXjNw_kQX3eowpl1cL-R6R1VnR5g,https://WEBSITE-NAME.com.au/search?HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/27/2023 0:07:32,New user,fd0de512,SC,2,1,217,Phone,320 X 578,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwl6OiBhA2EiwAuUwWZdV8Lg3aGuZSO6hTeDcicQuXAnDQ2D2ElEzrB1pTfuyfgO5p1ul1FBoCwVoQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwl6OiBhA2EiwAuUwWZdV8Lg3aGuZSO6hTeDcicQuXAnDQ2D2ElEzrB1pTfuyfgO5p1ul1FBoCwVoQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/22/2023 3:35:03,Returning user,d6566795,AU,5,1,1510,Tablet,328 X 226,Safari,Ios,,https://WEBSITE-NAME.com.au/products/HANDLELINK,https://WEBSITE-NAME.com.au/products/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/22/2023 6:01:21,Returning user,d6566795,AU,5,1,2134,Tablet,328 X 226,Safari,Ios,,https://WEBSITE-NAME.com.au/products/HANDLELINK,https://WEBSITE-NAME.com.au/products/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/22/2023 7:52:36,Returning user,d6566795,AU,5,1,1673,Tablet,328 X 226,Safari,Ios,,https://WEBSITE-NAME.com.au/products/HANDLELINK,https://WEBSITE-NAME.com.au/products/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/4/2023 7:53:32,New user,57e62b64,PK,7,1,42,Phone,339 X 630,Samsung,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZyk1RRC6mtQ5Hast2OvZn1vWsPz6nTTuVBgDnnGMhSFufl9bDVWpZ4aAk0kEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZyk1RRC6mtQ5Hast2OvZn1vWsPz6nTTuVBgDnnGMhSFufl9bDVWpZ4aAk0kEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/7/2023 19:10:51,New user,7f4cff12,LY,6,1,548,Phone,339 X 636,Samsung,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw_r6hBhDdARIsAMIDhV-JPCKUHk3H4ABVXcwS6IBlU2h4JKQcbBn_yI6rol0w1aRWTFMOL3QaAsrAEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw_r6hBhDdARIsAMIDhV-JPCKUHk3H4ABVXcwS6IBlU2h4JKQcbBn_yI6rol0w1aRWTFMOL3QaAsrAEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/20/2023 6:31:07,New user,7ccb5173,PK,2,1,181,Phone,360 X 253,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwov6hBhBsEiwAvrvN6MRdSJQWILbJ6OD7wmrj9PbC5oIY4rjDukqwMS5ZKfpyJY56ILY_hxoCgq0QAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwov6hBhBsEiwAvrvN6MRdSJQWILbJ6OD7wmrj9PbC5oIY4rjDukqwMS5ZKfpyJY56ILY_hxoCgq0QAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/13/2023 14:38:58,New user,042e199e,IQ,3,1,80,Phone,360 X 270,Samsung,Android,,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw0N6hBhAUEiwAXab-TYPqBDkkfIIoA5TfDD2hQZkUsoQHExOYYYEP8zSk2-5ImhL-G_6jhRoC_QcQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw0N6hBhAUEiwAXab-TYPqBDkkfIIoA5TfDD2hQZkUsoQHExOYYYEP8zSk2-5ImhL-G_6jhRoC_QcQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/9/2023 6:56:37,New user,18540e8c,PK,10,1,67,Phone,360 X 510,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwocShBhCOARIsAFVYq0g4c9Ft1Uaf0MAV0pZfaxOptk6mGHEldNWaNisrwAqu9SXXka_Ef8UaAgzdEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwocShBhCOARIsAFVYq0g4c9Ft1Uaf0MAV0pZfaxOptk6mGHEldNWaNisrwAqu9SXXka_Ef8UaAgzdEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/16/2023 6:33:24,New user,21a6637e,IQ,1,1,63,Phone,360 X 556,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwlumhBhClARIsABO6p-wSjz7Nu4FiJEl6HsezrL5vK5Hf4iQhHau4Leq4hL9sLd658nWqxg4aAkBcEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwlumhBhClARIsABO6p-wSjz7Nu4FiJEl6HsezrL5vK5Hf4iQhHau4Leq4hL9sLd658nWqxg4aAkBcEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/14/2023 21:06:25,New user,ca2a32d8,DZ,4,2,179,Phone,360 X 560,Chrome,Android,,https://WEBSITE-NAME.com.au/account/register#mobile-widget,https://WEBSITE-NAME.com.au/account/register,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/6/2023 17:34:17,New user,d49bc8f4,BO,4,1,51,Phone,360 X 568,Samsung,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw27mhBhC9ARIsAIFsETHf_fdg6QE0tMIWApEX2L1QUB1XLjtWsJcu7mP67DP1GGsKt9CZShUaAjPWEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw27mhBhC9ARIsAIFsETHf_fdg6QE0tMIWApEX2L1QUB1XLjtWsJcu7mP67DP1GGsKt9CZShUaAjPWEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/3/2023 17:06:46,New user,a48e5be4,EC,1,1,423,Phone,360 X 568,Samsung,Android,,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwjMiiBhA4EiwAZe6jQ_I8YWCvSatDKvPodE81cso24B0z0q8K7By0AaO67_YaLZuJe2XIphoCfOsQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwjMiiBhA4EiwAZe6jQ_I8YWCvSatDKvPodE81cso24B0z0q8K7By0AaO67_YaLZuJe2XIphoCfOsQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/18/2023 5:18:42,New user,ddcc74bc,IN,1,1,296,Phone,360 X 579,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw3POhBhBQEiwAqTCuBuAJb1GAONrHKFgCnpdPFyN7_Mciier9pIa3-oWVk8TRkZMIUfCUIBoCkToQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw3POhBhBQEiwAqTCuBuAJb1GAONrHKFgCnpdPFyN7_Mciier9pIa3-oWVk8TRkZMIUfCUIBoCkToQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/28/2023 15:47:32,Returning user,2bbe9b0d,US,3,2,75,Desktop,360 X 591,Miuibrowser,Linux,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw3a2iBhCFARIsAD4jQB020-srG_RWu3FslaeCfuC9jqW_oWs13Sc32O_SWQWQ-TrbbCzN6CwaAuyNEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw3a2iBhCFARIsAD4jQB020-srG_RWu3FslaeCfuC9jqW_oWs13Sc32O_SWQWQ-TrbbCzN6CwaAuyNEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/29/2023 17:03:55,New user,62b24baf,IN,2,1,586,Phone,360 X 598,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwgLOiBhC7ARIsAIeetVDc5ukgmDGad4YgqbpTA8ySTsSHOBWPVcx4RBR-G661O_VFP0MgFKMaAtNcEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwgLOiBhC7ARIsAIeetVDc5ukgmDGad4YgqbpTA8ySTsSHOBWPVcx4RBR-G661O_VFP0MgFKMaAtNcEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/9/2023 8:31:03,New user,379cc2dd,AU,3,1,38,Phone,360 X 603,Samsung,Android,,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/8/2023 23:20:49,New user,14ea9e89,SC,5,1,235,Phone,360 X 604,Chrome,Android,,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/2/2023 4:31:20,New user,4004dd16,PK,6,1,43,Phone,360 X 609,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwxr2iBhBJEiwAdXECw_kNGADJfmDcaZl6Fme9EcExxs8I9D8J0-a9bhZi4JFvLCGDhnHUVxoCQmUQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwxr2iBhBJEiwAdXECw_kNGADJfmDcaZl6Fme9EcExxs8I9D8J0-a9bhZi4JFvLCGDhnHUVxoCQmUQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/9/2023 18:34:23,New user,e2a4490b,PK,4,1,76,Phone,360 X 609,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwxMmhBhDJARIsANFGOSsqYkkBcWQV-MDuzMTBrzqnqxVmXKrxvTwwNItlYD4MFUXOYjkE8GAaAvEREALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwxMmhBhDJARIsANFGOSsqYkkBcWQV-MDuzMTBrzqnqxVmXKrxvTwwNItlYD4MFUXOYjkE8GAaAvEREALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/22/2023 2:13:50,New user,d7cf736d,IQ,1,1,209,Phone,360 X 612,Chrome,Android,,https://WEBSITE-NAME.com.au/collections/HANDLELINK,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/27/2023 0:06:05,New user,310448f7,GT,3,1,41,Phone,360 X 619,Miuibrowser,Android,,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwl6OiBhA2EiwAuUwWZawJsrSnycvLEyBwTtgRpA7nU6fWG-OWULjJ_-RtDjMYNUnyMkx2BRoCOoUQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjwl6OiBhA2EiwAuUwWZawJsrSnycvLEyBwTtgRpA7nU6fWG-OWULjJ_-RtDjMYNUnyMkx2BRoCOoUQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/5/2023 17:41:01,New user,4f8ee640,BD,5,1,866,Phone,360 X 619,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwuLShBhC_ARIsAFod4fKQD_Bga3Y_kzZKsOIoSkMLnoJ5eBs-cAkQkqf2Y2o5_MxUk-7xCfsaAuWEEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwuLShBhC_ARIsAFod4fKQD_Bga3Y_kzZKsOIoSkMLnoJ5eBs-cAkQkqf2Y2o5_MxUk-7xCfsaAuWEEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/4/2023 14:03:37,New user,737ee51e,GT,1,1,68,Phone,360 X 620,Samsung,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZySLicZPphkagwKdhYeo9vM0cRKHKlA8YlFJV7V2hDw6pHcf_nbvEUaAh7zEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjwr82iBhCuARIsAO0EAZySLicZPphkagwKdhYeo9vM0cRKHKlA8YlFJV7V2hDw6pHcf_nbvEUaAh7zEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/10/2023 16:51:38,New user,41135bbd,PK,7,3,65,Phone,360 X 620,Samsung,Android,,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw586hBhBrEiwAQYEnHTu2sTHDV5aFetIsndfPqtkNSdYQU8dxGgwgrDXI4WuEKb2V7ENhmhoCHgwQAvD_BwE,https://WEBSITE-NAME.com.au/search?HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/6/2023 14:39:50,New user,cc1b4a8b,BD,7,1,106,Phone,360 X 631,Miuibrowser,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw27mhBhC9ARIsAIFsETGhOPZtKqGdj_uKOcoWHWKx92DjwQ-zHlKZ5ST2bY51Z0KMWp5IfoQaAmKeEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw27mhBhC9ARIsAIFsETGhOPZtKqGdj_uKOcoWHWKx92DjwQ-zHlKZ5ST2bY51Z0KMWp5IfoQaAmKeEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,5/2/2023 19:41:01,New user,285ef089,AU,40,9,793,Phone,360 X 648,Chrome,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw6cKiBhD5ARIsAKXUdybYkOpng-eUaNbqN_BXNjEn0Bpw_o3svc_Wjax-ONrY0YXEfaUG20caArkCEALw_wcB,https://WEBSITE-NAME.com.au/collections/HANDLELINK,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/6/2023 17:06:08,New user,540df546,LY,1,1,109,Phone,360 X 652,Samsung,Android,,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw27mhBhC9ARIsAIFsETEjmJzvWB69G02O8LwXEhh62ytTWWh1ija3LDfyPnvtuDqjrq1EeFYaAjiTEALw_wcB,https://WEBSITE-NAME.com.au/?gclid=Cj0KCQjw27mhBhC9ARIsAIFsETEjmJzvWB69G02O8LwXEhh62ytTWWh1ija3LDfyPnvtuDqjrq1EeFYaAjiTEALw_wcB,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
https://insights.hotjar.com/r?site=XXXXXXXX&recording=XXXXXX,FALSE,FALSE,,,4/18/2023 14:28:36,New user,1e98b041,IQ,1,1,800,Phone,360 X 652,Samsung,Android,,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw__ihBhADEiwAXEazJrtJ3Ouq7xMXz_P3MnI7E5ZlxjvR1jYtVrbYFVYjhB1DEqlRLism8BoCjscQAvD_BwE,https://WEBSITE-NAME.com.au/?gclid=CjwKCAjw__ihBhADEiwAXEazJrtJ3Ouq7xMXz_P3MnI7E5ZlxjvR1jYtVrbYFVYjhB1DEqlRLism8BoCjscQAvD_BwE,Only available on Hotjar Business,Only available on Hotjar Business,N/A,N/A,Only available on Hotjar Plus
