,userID,date_AEST,distance,enhanced_avg_speed,avg_power,avg_wpkg,avg_heart_rate,avg_max_heart_rate_perct,enhanced_duration,weekend,day_of_week,hour,day_cat
747,U1000008,2022-07-09,36.44,36.63,214.34,3.35,175.47,0.87,00:59:41,True,7,10,MORNING
748,U1000008,2022-08-13,15.15,39.02,196.65,3.07,169.1,0.84,00:23:18,True,7,10,MORNING
749,U1000000,2021-08-08,57.73,32.67,263.02,3.29,168.63,0.89,01:46:01,True,1,11,MORNING
750,U1000000,2021-11-07,32.98,25.02,200.25,2.5,152.68,0.8,01:19:05,True,1,11,MORNING
751,U1000000,2022-10-16,27.33,31.62,236.21,2.95,167.33,0.88,00:51:52,True,1,11,MORNING
752,U1000008,2022-05-08,45.09,34.95,213.93,3.34,171.17,0.85,01:17:24,True,1,11,MORNING
753,U1000008,2022-05-22,61.21,24.68,190.7,2.98,158.43,0.79,02:28:49,True,1,11,MORNING
754,U1000000,2022-05-23,41.01,31.24,205.18,2.56,147.27,0.78,01:18:46,False,2,11,MORNING
755,U1000010,2021-03-30,16.2,27.51,168.8,1.96,112.94,0.66,00:35:19,False,3,11,MORNING
756,U1000000,2021-10-13,29.94,30.32,235.69,2.95,172.18,0.91,00:59:15,False,4,11,MORNING
757,U1000010,2021-03-31,22.42,23.0,136.39,1.59,88.88,0.52,00:58:29,False,4,11,MORNING
758,U1000010,2021-05-12,20.29,24.59,167.19,1.94,122.79,0.72,00:49:30,False,4,11,MORNING
759,U1000000,2022-03-03,27.49,28.79,227.59,2.84,172.02,0.91,00:57:18,False,5,11,MORNING
760,U1000000,2022-05-12,33.59,32.14,208.83,2.61,160.1,0.84,01:02:42,False,5,11,MORNING
761,U1000008,2022-04-15,12.97,21.18,142.49,2.23,145.15,0.72,00:36:44,False,6,11,MORNING
762,U1000010,2021-05-07,23.88,26.59,159.24,1.85,135.13,0.79,00:53:53,False,6,11,MORNING
763,U1000000,2021-08-21,51.04,27.72,235.92,2.95,165.31,0.87,01:50:29,True,7,11,MORNING
764,U1000008,2022-05-29,66.06,29.02,169.04,2.64,155.75,0.78,02:16:35,True,1,12,AFTERNOON
765,U1000000,2021-06-14,26.0,23.63,209.47,2.62,115.5,0.61,01:06:01,False,2,12,AFTERNOON
766,U1000000,2021-09-13,23.99,30.05,246.84,3.09,164.7,0.87,00:47:54,False,2,12,AFTERNOON
767,U1000000,2021-10-25,31.94,29.33,189.76,2.37,149.98,0.79,01:05:20,False,2,12,AFTERNOON
768,U1000008,2022-06-28,50.41,24.01,212.89,3.33,159.79,0.8,02:05:59,False,3,12,AFTERNOON
769,U1000008,2022-07-05,41.15,27.8,165.06,2.58,146.58,0.73,01:28:49,False,3,12,AFTERNOON
770,U1000010,2021-04-06,26.53,27.19,160.11,1.86,132.49,0.78,00:58:33,False,3,12,AFTERNOON
771,U1000010,2021-06-29,36.93,24.22,143.4,1.67,125.55,0.74,01:31:29,False,3,12,AFTERNOON
772,U1000010,2021-07-06,35.51,24.21,147.9,1.72,125.38,0.74,01:28:01,False,3,12,AFTERNOON
773,U1000010,2021-10-12,22.21,24.43,151.03,1.76,118.09,0.69,00:54:33,False,3,12,AFTERNOON
774,U1000008,2022-04-20,36.2,26.08,184.54,2.88,159.58,0.79,01:23:16,False,4,12,AFTERNOON
775,U1000008,2022-05-18,36.15,25.57,195.85,3.06,169.63,0.84,01:24:49,False,4,12,AFTERNOON
776,U1000008,2022-07-06,20.99,23.54,168.56,2.63,149.84,0.75,00:53:30,False,4,12,AFTERNOON
777,U1000010,2021-06-30,35.21,25.84,164.97,1.92,129.18,0.76,01:21:45,False,4,12,AFTERNOON
778,U1000008,2022-07-14,60.09,24.76,184.64,2.88,150.59,0.75,02:25:37,False,5,12,AFTERNOON
779,U1000010,2021-05-06,23.49,27.25,167.5,1.95,128.12,0.75,00:51:44,False,5,12,AFTERNOON
780,U1000010,2021-10-14,30.39,23.31,143.82,1.67,117.2,0.69,01:18:13,False,5,12,AFTERNOON
781,U1000000,2021-10-22,43.17,33.09,236.42,2.96,172.38,0.91,01:18:17,False,6,12,AFTERNOON
782,U1000010,2021-07-02,20.27,27.22,163.04,1.9,126.95,0.75,00:44:41,False,6,12,AFTERNOON
783,U1000000,2021-04-03,36.48,30.35,263.47,3.29,178.06,0.94,01:12:07,True,7,12,AFTERNOON
784,U1000000,2022-06-11,40.0,26.71,239.08,2.99,155.23,0.82,01:29:51,True,7,12,AFTERNOON
785,U1000008,2022-08-20,53.0,28.25,208.2,3.25,168.25,0.84,01:52:33,True,7,12,AFTERNOON
786,U1000000,2021-10-31,83.69,28.34,211.93,2.65,164.56,0.87,02:57:11,True,1,13,AFTERNOON
787,U1000008,2022-08-07,36.41,30.46,156.48,2.45,145.56,0.73,01:11:43,True,1,13,AFTERNOON
788,U1000010,2021-07-18,28.2,24.32,132.94,1.55,125.18,0.74,01:09:34,True,1,13,AFTERNOON
789,U1000010,2021-09-05,28.86,26.9,167.95,1.95,129.54,0.76,01:04:23,True,1,13,AFTERNOON
790,U1000000,2022-09-19,25.97,27.05,212.59,2.66,171.31,0.9,00:57:37,False,2,13,AFTERNOON
791,U1000000,2022-09-26,17.56,33.2,261.88,3.27,173.72,0.91,00:31:44,False,2,13,AFTERNOON
792,U1000010,2021-08-09,30.56,24.98,159.43,1.85,124.14,0.73,01:13:24,False,2,13,AFTERNOON
793,U1000010,2021-08-30,22.33,24.08,157.65,1.83,122.02,0.72,00:55:38,False,2,13,AFTERNOON
794,U1000000,2021-11-09,36.93,30.13,229.86,2.87,167.12,0.88,01:13:33,False,3,13,AFTERNOON
795,U1000000,2021-11-23,40.95,30.84,199.78,2.5,165.81,0.87,01:19:40,False,3,13,AFTERNOON
796,U1000000,2022-05-03,20.99,36.55,243.88,3.05,169.8,0.89,00:34:27,False,3,13,AFTERNOON
797,U1000010,2021-06-22,25.24,25.12,156.1,1.82,125.55,0.74,01:00:18,False,3,13,AFTERNOON
798,U1000000,2021-11-10,33.13,30.4,224.3,2.8,161.64,0.85,01:05:23,False,4,13,AFTERNOON
799,U1000010,2021-04-07,26.02,25.58,156.51,1.82,125.84,0.74,01:01:01,False,4,13,AFTERNOON
800,U1000010,2021-08-18,15.64,24.51,145.18,1.69,120.3,0.71,00:38:17,False,4,13,AFTERNOON
801,U1000010,2021-08-25,29.32,23.68,144.42,1.68,119.65,0.7,01:14:17,False,4,13,AFTERNOON
802,U1000008,2022-06-23,51.51,26.86,168.46,2.63,158.59,0.79,01:55:04,False,5,13,AFTERNOON
803,U1000008,2022-06-30,50.12,25.55,155.43,2.43,146.5,0.73,01:57:41,False,5,13,AFTERNOON
804,U1000010,2021-04-29,21.91,24.53,160.61,1.87,121.46,0.71,00:53:36,False,5,13,AFTERNOON
805,U1000010,2021-06-24,21.71,24.99,156.95,1.83,130.45,0.77,00:52:07,False,5,13,AFTERNOON
806,U1000010,2021-08-12,28.31,23.5,145.51,1.69,120.92,0.71,01:12:17,False,5,13,AFTERNOON
807,U1000010,2021-08-19,26.71,24.78,158.52,1.84,124.05,0.73,01:04:40,False,5,13,AFTERNOON
808,U1000000,2022-07-22,36.0,32.0,226.54,2.83,163.68,0.86,01:07:30,False,6,13,AFTERNOON
809,U1000010,2021-08-13,24.91,22.51,147.24,1.71,120.3,0.71,01:06:24,False,6,13,AFTERNOON
810,U1000000,2021-06-27,59.59,29.25,260.98,3.26,116.07,0.61,02:02:14,True,1,14,AFTERNOON
811,U1000000,2022-08-07,36.8,32.14,226.67,2.83,164.05,0.86,01:08:42,True,1,14,AFTERNOON
812,U1000003,2022-10-30,31.28,29.87,237.79,2.94,170.03,0.9,01:02:50,True,1,14,AFTERNOON
813,U1000004,2022-05-08,1.35,25.19,150.95,2.04,88.07,0.47,00:03:13,True,1,14,AFTERNOON
814,U1000008,2022-04-03,1.6,12.73,132.66,2.07,173.98,0.87,00:07:33,True,1,14,AFTERNOON
815,U1000000,2021-08-30,19.41,31.56,216.83,2.71,167.46,0.88,00:36:54,False,2,14,AFTERNOON
816,U1000002,2022-10-11,35.59,27.26,216.76,2.89,177.71,0.98,01:18:20,False,3,14,AFTERNOON
817,U1000010,2021-08-03,22.26,27.16,162.16,1.89,124.88,0.73,00:49:11,False,3,14,AFTERNOON
818,U1000010,2021-06-23,20.26,24.91,169.12,1.97,132.61,0.78,00:48:48,False,4,14,AFTERNOON
819,U1000000,2021-10-28,51.27,30.36,202.68,2.53,166.07,0.87,01:41:20,False,5,14,AFTERNOON
820,U1000000,2021-05-07,65.11,30.24,234.01,2.93,106.45,0.56,02:09:11,False,6,14,AFTERNOON
821,U1000008,2022-07-08,4.47,21.0,239.23,3.74,181.44,0.9,00:12:47,False,6,14,AFTERNOON
822,U1000010,2021-08-06,24.47,23.69,152.18,1.77,123.48,0.73,01:01:59,False,6,14,AFTERNOON
823,U1000000,2022-02-12,36.46,30.55,201.31,2.52,161.09,0.85,01:11:36,True,7,14,AFTERNOON
824,U1000000,2022-06-18,18.98,36.13,269.56,3.37,170.93,0.9,00:31:31,True,7,14,AFTERNOON
825,U1000002,2022-11-12,41.68,26.71,212.75,2.84,169.27,0.93,01:33:38,True,7,14,AFTERNOON
826,U1000004,2022-01-29,75.42,30.54,243.81,3.29,167.54,0.89,02:28:11,True,7,14,AFTERNOON
827,U1000004,2022-09-10,43.18,29.61,217.79,2.94,152.73,0.81,01:27:29,True,7,14,AFTERNOON
828,U1000000,2022-05-01,44.54,32.25,240.91,3.01,168.47,0.89,01:22:52,True,1,15,AFTERNOON
829,U1000002,2022-10-17,35.22,27.55,220.34,2.94,172.21,0.95,01:16:42,False,2,15,AFTERNOON
830,U1000010,2021-06-01,31.05,26.51,146.41,1.7,133.91,0.79,01:10:17,False,3,15,AFTERNOON
831,U1000010,2021-06-02,30.2,25.06,160.77,1.87,135.41,0.8,01:12:18,False,4,15,AFTERNOON
832,U1000000,2022-07-28,21.98,32.33,240.53,3.01,163.46,0.86,00:40:48,False,5,15,AFTERNOON
833,U1000004,2022-05-28,27.76,23.94,145.58,1.97,136.84,0.72,01:09:35,True,7,15,AFTERNOON
834,U1000000,2021-11-21,12.98,40.04,312.34,3.9,183.54,0.97,00:19:27,True,1,16,AFTERNOON
835,U1000000,2022-05-22,27.47,31.34,226.4,2.83,155.35,0.82,00:52:35,True,1,16,AFTERNOON
836,U1000002,2022-10-30,36.95,27.12,210.75,2.81,166.18,0.92,01:21:45,True,1,16,AFTERNOON
837,U1000003,2022-09-11,33.32,32.85,287.39,3.55,170.77,0.9,01:00:51,True,1,16,AFTERNOON
838,U1000004,2022-10-09,34.05,28.36,228.06,3.08,158.5,0.84,01:12:02,True,1,16,AFTERNOON
839,U1000000,2022-02-21,19.98,28.16,240.74,3.01,162.79,0.86,00:42:35,False,2,16,AFTERNOON
840,U1000000,2022-05-09,23.49,34.01,250.3,3.13,169.32,0.89,00:41:26,False,2,16,AFTERNOON
841,U1000000,2022-05-25,29.33,32.49,224.27,2.8,163.28,0.86,00:54:10,False,4,16,AFTERNOON
842,U1000000,2022-07-06,41.61,31.2,230.9,2.89,150.66,0.79,01:20:01,False,4,16,AFTERNOON
843,U1000000,2021-05-27,41.33,30.07,231.86,2.9,145.17,0.76,01:22:28,False,5,16,AFTERNOON
844,U1000000,2021-08-19,28.53,31.12,217.1,2.71,160.8,0.85,00:55:00,False,5,16,AFTERNOON
845,U1000000,2022-03-24,23.97,33.25,242.58,3.03,174.8,0.92,00:43:15,False,5,16,AFTERNOON
846,U1000000,2021-06-04,25.66,27.84,254.54,3.18,106.88,0.56,00:55:18,False,6,16,AFTERNOON
847,U1000000,2021-06-11,25.37,29.6,229.27,2.87,118.47,0.62,00:51:26,False,6,16,AFTERNOON
848,U1000000,2021-11-05,20.29,35.68,246.34,3.08,174.23,0.92,00:34:07,False,6,16,AFTERNOON
849,U1000000,2022-05-13,37.02,32.52,240.86,3.01,160.42,0.84,01:08:18,False,6,16,AFTERNOON
850,U1000000,2022-05-20,34.66,31.47,215.36,2.69,157.45,0.83,01:06:05,False,6,16,AFTERNOON
851,U1000000,2022-06-24,27.29,33.24,244.84,3.06,169.21,0.89,00:49:16,False,6,16,AFTERNOON
852,U1000000,2021-08-01,22.58,28.78,264.25,3.3,167.43,0.88,00:47:04,True,1,17,AFTERNOON
853,U1000000,2021-08-15,33.17,33.29,264.38,3.3,165.39,0.87,00:59:47,True,1,17,AFTERNOON
854,U1000000,2021-11-28,26.96,32.79,236.56,2.96,172.05,0.91,00:49:19,True,1,17,AFTERNOON
855,U1000000,2022-01-16,13.75,35.56,281.01,3.51,175.22,0.92,00:23:12,True,1,17,AFTERNOON
856,U1000000,2021-12-13,28.96,31.99,203.73,2.55,169.6,0.89,00:54:19,False,2,17,AFTERNOON
857,U1000000,2022-03-14,35.02,33.0,243.87,3.05,175.04,0.92,01:03:41,False,2,17,AFTERNOON
858,U1000000,2022-08-01,36.24,34.4,254.52,3.18,172.0,0.91,01:03:12,False,2,17,AFTERNOON
859,U1000000,2021-10-26,20.36,34.42,250.84,3.14,171.13,0.9,00:35:29,False,3,17,AFTERNOON
860,U1000000,2022-01-18,49.99,30.49,225.54,2.82,162.7,0.86,01:38:23,False,3,17,AFTERNOON
861,U1000000,2022-06-21,34.27,31.99,204.35,2.55,145.11,0.76,01:04:16,False,3,17,AFTERNOON
862,U1000000,2022-11-08,31.48,31.88,217.08,2.71,159.15,0.84,00:59:15,False,3,17,AFTERNOON
863,U1000008,2022-02-15,10.24,27.63,183.5,2.87,167.18,0.83,00:22:14,False,3,17,AFTERNOON
864,U1000008,2022-03-29,15.9,37.39,155.58,2.43,181.0,0.9,00:25:31,False,3,17,AFTERNOON
865,U1000008,2022-10-04,34.82,23.99,170.29,2.66,144.33,0.72,01:27:05,False,3,17,AFTERNOON
866,U1000008,2022-10-11,39.75,25.9,155.0,2.42,149.7,0.75,01:32:05,False,3,17,AFTERNOON
867,U1000008,2022-10-26,50.67,26.0,198.6,3.1,156.13,0.78,01:56:56,False,4,17,AFTERNOON
868,U1000000,2022-06-03,35.55,34.4,253.03,3.16,166.08,0.87,01:02:00,False,6,17,AFTERNOON
869,U1000000,2022-07-15,31.28,33.07,239.06,2.99,160.92,0.85,00:56:45,False,6,17,AFTERNOON
870,U1000000,2022-03-07,20.0,35.05,250.84,3.14,173.9,0.92,00:34:14,False,2,18,EVENING
871,U1000000,2022-04-04,13.11,34.71,285.02,3.56,176.35,0.93,00:22:39,False,2,18,EVENING
872,U1000000,2022-10-17,25.34,28.96,255.08,3.19,173.55,0.91,00:52:30,False,2,18,EVENING
873,U1000003,2022-10-17,26.76,33.27,274.22,3.39,174.42,0.92,00:48:15,False,2,18,EVENING
874,U1000004,2022-01-25,31.11,27.76,208.79,2.82,156.7,0.83,01:07:14,False,3,18,EVENING
875,U1000000,2021-10-06,24.96,33.79,253.87,3.17,181.08,0.95,00:44:19,False,4,18,EVENING
876,U1000004,2022-02-24,32.74,26.08,196.67,2.66,131.78,0.7,01:15:19,False,5,18,EVENING
877,U1000004,2022-11-17,43.73,26.17,211.33,2.86,128.39,0.68,01:40:15,False,5,18,EVENING
878,U1000000,2022-11-04,15.74,32.64,250.66,3.13,171.28,0.9,00:28:56,False,6,18,EVENING
879,U1000003,2022-11-04,15.75,32.58,286.9,3.54,174.95,0.92,00:29:01,False,6,18,EVENING
880,U1000008,2022-03-18,5.56,14.37,174.72,2.73,155.66,0.78,00:23:13,False,6,18,EVENING
881,U1000000,2022-03-12,23.95,34.43,255.3,3.19,171.81,0.9,00:41:45,True,7,18,EVENING
882,U1000000,2021-08-16,27.13,28.02,253.73,3.17,167.97,0.88,00:58:06,False,2,19,EVENING
883,U1000004,2022-01-18,32.88,30.14,241.14,3.26,165.91,0.88,01:05:27,False,3,19,EVENING
884,U1000004,2022-02-15,34.13,28.68,218.3,2.95,155.11,0.82,01:11:25,False,3,19,EVENING
885,U1000008,2022-03-30,11.86,12.61,83.32,1.3,146.26,0.73,00:56:26,False,4,19,EVENING
886,U1000008,2022-05-25,29.21,12.48,91.81,1.43,156.23,0.78,02:20:26,False,4,19,EVENING
887,U1000004,2022-03-03,11.57,25.78,195.59,2.64,127.33,0.67,00:26:56,False,5,19,EVENING
888,U1000003,2022-10-10,0.05,10.42,126.61,1.56,116.08,0.61,00:00:19,False,2,20,EVENING
889,U1000008,2022-04-27,15.57,13.68,87.95,1.37,174.78,0.87,01:08:18,False,4,20,EVENING
890,U1000004,2022-02-03,12.8,25.2,214.22,2.89,134.18,0.71,00:30:29,False,5,20,EVENING
891,U1000003,2022-08-30,24.46,32.68,182.11,2.25,146.22,0.77,00:44:55,False,3,21,EVENING
